http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#bibliographyType,http://purl.org/dc/terms/identifier,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/title,http://purl.org/dc/terms/source,http://purl.org/ontology/bibo/volume,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#number,http://purl.org/ontology/bibo/pages,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#yearPublished,http://purl.org/ontology/bibo/uri,http://purl.org/dc/terms/abstract,http://www.semanticweb.org/ontologies/2022/titutuli/nivedita/drmo#keywords
7,KARA2021e485,"Kara, Ozlem; Seseogullari Dirihan, Roda; Sayin Ozel, Gulsum; Tezvergil Mutluay, Arzu; Usumez, Aslihan",Inhibition of cathepsin-K and matrix metalloproteinase by photodynamic therapy,Dental Materials,37,10,e485-e492,2021,https://www.sciencedirect.com/science/article/pii/S0109564121002372,"Objectives The objective of this study was to determine the effects of antimicrobial photodynamic therapy (aPDT) with indocyanine green (ICG) and toluidine blue (TB) on protease activity (matrix-bound cathepsin K and matrix metalloproteinase (MMP) and dentin bond strength. Methods Caries-free human third molars were assigned to five groups: 1—control group, 2—application of ICG with activation using an 810 nm diode (aPDT), 3—application of ICG, 4—application of TB with activation using a 660 nm diode (aPDT), and 5—application of TB. For the enzymatic investigation, dentin beams were incubated for either 3 days or 3 weeks. Aliquots of the incubation media were analyzed by ELISA for CTX (C-terminal cross-linked telopeptide of type I Collagen) and ICTP (cross-linked carboxy-terminal telopeptide of type I collagen). For microtensile bond strength testing (μTBS), composite resins were layered onto the tooth surface; the samples were then subjected to μTBS. Kruskall–Wallis and Mann–Whitney U tests were applied for statistical analysis of CTX and ICTP, one way-ANOVA and Tukey’s test were applied for statistical analysis of μTBS. Results Pretreating the dentin matrices with aPDT decreased the endogenous protease activity. ICG with laser activation resulted in the highest μTBS. Therefore, aPDT should be considered as a treatment method because it can reduce MMP-mediated dentin degradation and increase the μTBS. Significance Inhibiting endogenous protease activity improves the stability of the dentin–adhesive bond and the durability of the bond strength.","Antimicrobial photodynamic therapy, CTX, ICTP, Indocyanine green, Microtensile bond strength, Toluidine Blue"
7,ALTAEE2019636,"Al Taee, Lamis; Banerjee, Avijit; Deb, Sanjukta",An integrated multifunctional hybrid cement (pRMGIC) for dental applications,Dental Materials,35,4,636-649,2019,https://www.sciencedirect.com/science/article/pii/S0109564118310807,"Objective Glass-ionomer and resin-modified glass-ionomer cements are versatile materials with the ability to form a direct bond with tooth tissues. The aim of this study was to formulate a novel class of dental bio-interactive restorative material (pRMGIC) based on resin-modified glass-ionomer cements via the inclusion of an organophosphorus monomer, ethylene glycol methacrylate phosphate, with a potential to improve the mechanical properties and also function as a reparative restorative material. Methods pRMGIC was formulated with modification of the resin phase by forming mixes of ethylene glycol methacrylate phosphate (EGMP; 0–40%wt) and 2-hydroxyethyl methacrylate monomer into the liquid phase of a RMGIC (Fuji II LC, GC Corp.). The physical properties of the cements were determined including setting characteristics, compressive strength and modulus (CS &CM), microhardness (MH) and biaxial flexural strength (BFS). Fluid uptake and fluoride release were assessed up to 60 days storage. Adhesion to sound dentine was measured using micro-tensile bond strength and surface integrity was analysed using SEM coupled with EDX. Statistical analysis was performed using ANOVA and Bonferroni post-hoc tests. Results The pRMGIC cements exhibited an increase in working time with increasing EGMP concentration however were within the limits of standard clinical requirements. Although the compressive strength of pRMGIC cements were comparable to control cements in the early stages of maturation, the higher EGMP-containing cements (EGMP30 and 40) exhibited significantly greater values (p < 0.05) after 4 weeks storage (141.0 ± 9 and 140.4 ± 8 MPa, respectively), in comparison to EGMP0 (128.8 ± 7 MPa). A dramatic two fold increase in biaxial flexural strength (p < 0.001) was observed for the pRMGIC’s. Furthermore, the ability to decalcify tooth apatite resulted in enhanced interfacial adhesion due to chelation with calcium ions of tooth apatite. The inclusion of EGMP encouraged formation of reinforcing complexes within the RMGIC, thus improving physical properties, decreasing solubility and lower fluoride release. A dense microstructure was observed with increasing EGMP content. Significance A novel universal bio-interactive adhesive repair material will enable clinicians to offer more effective repair of the tooth-restoration complex, thus future treatments will benefit both patient and a severely constrained healthcare budget.","Ethylene glycol methacrylate phosphate, Resin modified glass ionomer cements, Adhesive dental cements, Dental reparative biomaterial, Minimally invasive dentistry"
7,WIEGAND20211845,"Wiegand, Annette; Lechte, Clemens; Kanzow, Philipp",Adhesion to eroded enamel and dentin: systematic review and meta-analysis,Dental Materials,37,12,1845-1853,2021,https://www.sciencedirect.com/science/article/pii/S0109564121002694,"Objective The aim of this systematic review and meta-analysis was to compare the bond strength between eroded and sound permanent enamel and dentin and to assess whether bonding performance (immediate and after aging) differs between etch&rinse and self-etch adhesives and can be improved by surface pretreatment prior to bonding. Methods Electronic databases (PubMed, Scopus, Embase, Web of Science, CENTRAL, LILACS, BBO) were searched by two reviewers. Random-effect meta-analyses were performed to compare bond strength to sound and eroded dental hard tissues without and with surface pretreatment prior to bonding, respectively. The effect of adhesive mode (etch&rinse vs. self-etch) and aging (immediate vs. aged) was compared using subgroup analyses. Statistical heterogeneity was assessed using Cochran’s Q and I2-statistic. Funnel plots and Egger’s regression intercept tests were used to evaluate publication bias. Quality and risk of bias of included studies were also assessed. Results Fourty-seven studies (45 in vitro, 2 in situ) were included in the systematic review and meta-analyses. Erosion impairs bond strength to dentin (p < 0.001; mean difference: −10.2 MPa [95%CI: −11.9 to −8.6 MPa]), but not to enamel (p = 0.260). Surface pretreatment measures removing or stabilizing the collagenous matrix can improve dentin bond strength (maximum mean difference: +12.4 MPa). Etch&rinse and self-etch adhesives did not perform significantly different on eroded enamel (p = 0.208) and dentin (p = 0.353). The majority of studies (32 of 47) presented a medium risk of bias. Significance Data from in vitro and in situ studies showed that erosion impairs dentin bonding of etch&rinse and self-etch adhesives and makes surface pretreatment prior to bonding of composite restorations necessary.","Erosion, Tooth wear, Bonding, Adhesive, Enamel, Dentin, Bond strength"
7,KLEINVOGEL2023693,"Kleinvogel, Laura; Wemken, Gregor; Reidelbach, Cosima; Garcia-Käufer, Manuel; Vach, Kirstin; Hellwig, Elmar; Spies, Benedikt C.; Polydorou, Olga",Method development for the intraoral release of nanoparticles from dental restorative materials,Dental Materials,39,8,693-701,2023,https://www.sciencedirect.com/science/article/pii/S0109564123001379,"Objective The aim of this study was the development of a novel in-vitro method to evaluate the intraoral release of wear particles with a diameter< 1 µm from dental restorative materials. Methods Test fixtures for a dual-axis chewing simulator (CS-4.8, SD Mechatronik, Feldkirchen-Westerham, Germany), consisting of three components to mount the specimens and a solvent (distilled water) as well as a zirconia antagonist to transfer the masticatory forces onto the specimen was developed. Ceram.x Spectra™ ST HV (CS) and Filtek™ Supreme XTE (FS) specimens (n = 3) were fixed into the mounts and immersed in 25 ml solvent. All specimens were subjected to 500.000 wear cycles with a load of 49 N. The particle size distribution of the suspensions were examined by dynamic light scattering (DLS). The collected particles were characterised by scanning electron microscopy (SEM) and energy dispersive spectroscopy (EDS). For wear quantification, the surfaces of the specimens were photo-optically scanned and the wear was measured. For the statistical analysis, one-way ANOVA and post-hoc Scheffé tests were applied. Results DLS showed particle diameters< 1 µm (CS: 18.06 nm-1.64 µm, FS: 72.30 nm-2.31 µm). SEM/EDS indicated an association between the detected elements and the materials’ composition. FS showed significantly higher volume loss (p = 0.007) and maximum depth of the wear profile (p = 0.005) than CS, but no significant differences in the surface loss (p = 0.668). Significance The novel method is able to detect material dependent particles to the size of nanoscale after in-vitro abrasion.","In-vitro abrasion, Dental composite, Nanoparticles, Two-body wear, DLS, SEM/EDS"
7,KUMAR2022251,"Kumar, Dhiraj; Ghose, Debarati; Mutreja, Isha; Bolskar, Robert D.; Aparicio, Conrado; Jones, Robert S.",Utilizing a degradation prediction pathway system to understand how a novel methacrylate derivative polymer with flipped external ester groups retains physico-mechanical properties following esterase exposure,Dental Materials,38,2,251-265,2022,https://www.sciencedirect.com/science/article/pii/S0109564121003389,"Objective The region of failure for current methacrylates (i.e. derivatives of acrylates) are ester bond linkages that hydrolyze in the presence of salivary and bacterial esterases that break the polymer network backbone. This effect decreases the mechanical properties of methacrylate-based materials. Methods The ethylene glycol dimethacrylate (EGDMA) or novel ethylene glycol ethyl methacrylate (EGEMA) discs were prepared using 40 µL of the curing mixture containing photo/co-initiators for 40 s in a PTFE mold at 1000 mW/cm2. The degree of conversion was used as a quality control measure for the prepared discs, followed by physical, mechanical, and chemical characterization of discs properties before and after cholesterol esterase treatment. Results After 9 weeks of standardized cholesterol esterase (CEase) exposure, EGDMA discs showed exponential loss of material (p = 0.0296), strength (p = 0.0014) and increased water sorption (p = 0.0002) compared to EGEMA discs. We integrated a degradation prediction pathway system to LC/MS and GC/MS analyses to elucidate the degradation by-products of both EGEMA and EGDMA polymers. GC/MS analysis demonstrated that the esterase catalysis was directed to central polymer backbone breakage, producing ethylene glycol, for EGDMA, and to side chain breakage, producing ethanol, for EGEMA. The flipped external ester group linkage design is attributed to EGEMA showing higher resistance to esterase biodegradation and changes in mechanical and physical properties than EGDMA. Significance EGEMA is a potential substitute for common macromer diluents, such as EGDMA, based on its resistance to biodegradation effects. This work inspires the flipped external group design to be applied to analogs of current larger, hydrophobic strength bearing macromers used in future dental material formulations.","Ethylene glycol dimethacrylate, Dental composite, Enzymatic degradation, Degradable linkage, Polymer backbone preservation"
7,ZHAO20222096,"Zhao, Yaning; Yu, Jian; Guo, Jingmei; Yang, Hongye; Huang, Cui",Sodium carboxymethyl cellulose-based extrafibrillar demineralization to optimize dentin bonding durability,Dental Materials,38,12,2096-2114,2022,https://www.sciencedirect.com/science/article/pii/S0109564122003013,"Objective To investigate the effects of a sodium carboxymethyl cellulose (SCMC)-based extrafibrillar demineralization conditioner on dentin bonding durability and explore the possible mechanisms. Methods The SCMC-based extrafibrillar demineralization conditioner was facilely developed by dissolving SCMC into deionized water at an appropriate concentration. A single layer collagen mineralization/demineralization model was designed to visualize extrafibrillar demineralization in detail. Dentin surfaces of human third molars were conditioned with 3 % SCMC or 37 % phosphoric acid (PA). The morphology, composition, and mechanical properties of conditioned dentin from each group were characterized. To evaluate dentin bonding performance, SCMC- and PA- conditioned dentin were applied with adhesive restoration using the dry-bonding technique. The microtensile bond strength (MTBS), interface nanoleakage, and in situ zymography were measured after 24 h of water storage, 10,000 thermocycles, or one month of collagenase aging. The inhibitory effect of SCMC on recombinant human matrix metalloproteinase-2 (rhMMP-2) and cell toxicity were also investigated. Results After SCMC conditioning, both demineralization of extrafibrillar minerals and retention of intrafibrillar minerals were observed in the single layer collagen model and the dentin ultrastructure. The mechanical properties of SCMC-conditioned dentin were largely preserved. Compared with PA, SCMC conditioning produced greater MTBS values and less nanoleakage expression after aging. Endogenous gelatinolytic activity was suppressed in SCMC-conditioned dentin. In addition to being nontoxic, the inhibition of rhMMP-2 by SCMC was confirmed to be dose-dependent. Significance From the perspective of minimal intervention, the SCMC-based extrafibrillar demineralization conditioner could improve dentin bonding durability, suggesting a promising strategy to extend the service life of adhesive restorations.","Dentin bonding, Sodium carboxymethyl cellulose, Extrafibrillar demineralization, Matrix metalloproteinases"
7,AHMED2023246,"Ahmed, M. H.; Yoshihara, K.; Nagaoka, N.; Yao, C.; Matsukawa, A.; Yoshida, Y.; Van Meerbeek, B.",Acrylamide monomers in universal adhesives,Dental Materials,39,3,246-259,2023,https://www.sciencedirect.com/science/article/pii/S0109564123000209,"Objectives The mono-functional monomer 2-hydroxyethyl methacrylate (HEMA) is often added to universal adhesives (UAs) to improve surface wetting and prevent phase separation. Nevertheless, HEMA promotes water sorption and hydrolysis at adhesive interfaces, hereby affecting long-term bonding to dentin. This study investigated if two acrylamide monomers could replace HEMA in an UA formulation applied in etch-and-rinse (2E&R) and self-etch (1SE) bonding mode. Methods Four experimental UAs were bonded to bur-cut dentin. In addition to 12 wt% 10-MDP, 25 wt% Bis-GMA and 10 wt% TEGDMA as common monomer composition, 20 %wt ethanol and 15 %wt water as solvent, and 3 wt% polymerization-related additives, the four formulations solely differed for either the acrylamide cross-linker monomer ‘FAM-201′ as TEGDMA alternative and HEMA replacement, the hydroxyethyl acrylamide monomer ‘HEAA’ as HEMA alternative, HEMA (‘HEMA+’), or extra TEGDMA in a HEMA-free control (‘HEMA-’), all added in a 15 wt% concentration. The split-tooth study design involved application in 2E&R mode on one tooth half versus 1SE mode on the corresponding half. Micro-tensile bond strength of half of the micro-specimens was measured upon 1-week distilled water storage (‘immediate’ 1w μTBS), with the other half measured after additional 6-month storage (‘aged’ 6 m μTBS). Statistics involved linear mixed-effects (LME) modelling (p < .05). Additionally, interfacial TEM characterization, thin-film (TF) XRD surface analysis, LogP determination, and a cytotoxicity assay were carried out. Results FAM-201 revealed significantly higher μTBS than HEMA+ at 1w and 6 m when applied both in E&R and SE bonding modes. HEAA’s μTBS was significantly lower than that of HEMA+ at 1w when applied in SE mode. TF-XRD and TEM revealed similar chemical and ultrastructural interfacial characterization, including stable 10-MDP_Ca salt nano-layering. FAM-201 was least cytotoxic and presented with an intermediary LogP, while HEAA presented with the highest LogP, indicating high hydrophilicity and water-sorption sensitivity. Significance The acrylamide co-monomer FAM-201 could replace HEMA in an UA formulation, while HEAA not.","HEMA, Durability, Acrylamides, Linear mixed-effects model (LME), TEM, Bond strength"
7,MENEZESSILVA2019564,"Menezes-Silva, Rafael; de Oliveira, Bruna Medeiros Bertol; Fernandes, Paulo Henrique Martins; Shimohara, Lívia Yukari; Pereira, Fabiano Vargas; Borges, Ana Flávia Sanches; Buzalaf, Marília Afonso Rabelo; Pascotto, Renata Corrêa; Sidhu, Sharanbir K.; de Lima Navarro, Maria Fidela",Effects of the reinforced cellulose nanocrystals on glass-ionomer cements,Dental Materials,35,4,564-573,2019,https://www.sciencedirect.com/science/article/pii/S010956411831176X,"Objective Glass-ionomer cements (GICs) modified with cellulose nanocrystals (CNs) were characterized and evaluated for compressive strength (CS), diametral tensile strength (DTS) and fluoride release (F−). Methods Commercially available GICs (Maxxion, Vidrion R, Vitro Molar, Ketac Molar Easy Mix and Fuji Gold Label 9) were reinforced with CNs (0.2% by weight). The microstructure of CNs and of CN-modified GICs were evaluated by transmission electron microscopy (TEM) and by scanning electron microscopy (SEM) while chemical characterization was by Fourier transform infrared spectroscopy (FTIR). Ten specimens each of the unmodified (control) and CN-modified materials (test materials) were prepared for CS and DTS testing. For the fluoride release evaluation, separate specimens (n=10) of each test and control material were made. The results obtained were submitted to the t-test (p<0.05). Results The CN reinforcement significantly improved the mechanical properties and significantly increased the F− release of all GICs (p<0.05). The GICs with CNs showed a fibrillar aggregate of nanoparticles interspersed in the matrix. The compounds with CNs showed a higher amount of C compared to the controls due to the organic nature of the CNs. It was not possible to identify by FTIR any chemical bond difference in the compounds formed when nanofibers were inserted in the GICs. Significance Modification of GICs with CNs appears to produce promising restorative materials.","Glass-ionomer cements, Cellulose nanocrystals, Mechanical properties, Fluoride release, Infrared spectroscopy, Microscopy, Scanning electron microscopy"
7,CALDAS2019195,"Caldas, Isleine Portal; Alves, Gutemberg Gomes; Barbosa, Igor Bastos; Scelza, Pantaleo; de Noronha, Fernando; Scelza, Miriam Zaccaro",In vitro cytotoxicity of dental adhesives: A systematic review,Dental Materials,35,2,195-205,2019,https://www.sciencedirect.com/science/article/pii/S0109564118305979,"Objectives The increased demand for esthetics and minimally invasive tooth restorations resulted in a rapid development of adhesive dentistry. However, much controversy remains about the safe use and cytotoxic effects of different groups of dental adhesives. The present study performed a systematic review to identify the answer to the following question: are self-etch adhesives more cytotoxic than those employing the etch-and-rinse system? Methods This systematic review was performed in accordance with the PRISMA statement; a quality assessment for in vitro studies was conducted using the ToxRTool. Specific search strategies were developed and performed in the electronic databases MEDLINE via PubMed, Cochrane Library, Scopus, Web of Science, and LILACS/BBO. After removal of duplicated studies and application of the exclusion criteria, ten eligible articles were selected and submitted to a qualitative descriptive analysis comparing both groups of dental adhesives. Most in vitro test systems employed pulp cells or gingival fibroblasts. Results The methodologies presented great variability regarding the exposure to the test materials. Only four studies assessed the role of the degree of conversion of the materials in their toxicity, with conflicting results. Significance While the lack of methodological standardization among the studies still hinders the establishment of a relationship between type of dental adhesive and toxicity, studies employing dentin barrier systems indicate greater cytotoxicity for etch-and-rinse adhesives.","Systematic review, Dental materials, In vitro techniques, Adhesive dentistry"
7,SOTOMONTERO2021e47,"Soto-Montero, Jorge; Nima, Gabriel; Dias, Carlos T. S.; Price, Richard B. T.; Giannini, Marcelo",Influence of beam homogenization on bond strength of adhesives to dentin,Dental Materials,37,2,e47-e58,2021,https://www.sciencedirect.com/science/article/pii/S0109564120302785,"Objective This study evaluated the effect of beam homogeneity on the microtensile bond strength (μTBS) of two adhesive resins to dentin. Methods One polywave light-emitting-diode (LED) LCU (Bluephase Style, Ivoclar Vivadent AG) was used with two different light guides: a regular tip (RT, 1010 mW/cm2 emittance) and a homogenizer tip (HT, 946 mW/cm2 emittance). The emission spectra and beam profiles were measured from both light guides. Extracted third molars were prepared for μTBS evaluation using two adhesive systems: Excite F (EXF) and Adhese Universal (ADU). Bond strength was calculated for each specimen (n = 10) at locations that correlated with the output of the two LED chips emitting blue (455 nm) and the one chip that emitted violet light (409 nm) after 24-hs and after one-year water-storage. The μTBS was analyzed using a four-way analysis of variance (factors: adhesive system, light guide, LED wavelength, and storage time) and post-hoc Tukey test (α = 0.05). Results EXF always delivered a higher μTBS than ADU (p < 0.0001), with the μTBS of ADU being about 20% lower than EXF. The light guide (p = 0.0259) and storage time (p = 0.0009) significantly influenced the μTBS. The LED wavelengths had no influence on the μTBS (p > 0.05). Significance Homogeneity of the emitted light beam was associated with higher 24-h μTBS to dentin, regardless of the adhesive tested. Also, differences in the composition of adhesives can affect their compatibility with restorative composites and their ability to maintain bonding over one year.","Light curing of dental adhesives, Adhesion, Dental photoinitiator, Dental curing light, Operative dentistry, Dental bonding"
7,MARTINIGARCIA20191155,"Martini Garcia, Isadora; Jung Ferreira, Carolina; de Souza, Virgínia Serra; Castelo Branco Leitune, Vicente; Samuel, Susana Maria Werner; de Souza Balbinot, Gabriela; de Souza da Motta, Amanda; Visioli, Fernanda; Damiani Scholten, Jackson; Mezzomo Collares, Fabrício",Ionic liquid as antibacterial agent for an experimental orthodontic adhesive,Dental Materials,35,8,1155-1165,2019,https://www.sciencedirect.com/science/article/pii/S0109564118312624,"Objective The aim of this study was to formulate and evaluate experimental orthodontic adhesives with different concentrations of 1-n-butyl-3-methylimidazoilium bis(trifluoromethanesulfonyl)imide (BMIM.NTf2). Methods The experimental orthodontic adhesives were formulated with methacrylate monomers, photoinitiators and silica colloidal. The ionic liquid BMIM.NTf2 was synthesized and characterized. BMIM.NTf2 was added at 5 (G5%), 10 (G10%) and 15 (G15%) wt.%. One group contained no BMIM.NTf2 to function as control (GCtrl). The adhesives were evaluated for polymerization kinetics, degree of conversion (DC), Knoop hardness and softening in solvent, ultimate tensile strength (UTS), shear bond strength (SBS), thermogravimetric analysis (TGA), antibacterial activity and cytotoxicity. Results BMI.NTf2 showed the characteristic chemical peaks. The polymerization kinetics were different among the groups. G10% and G15% showed higher DC (p < 0.05). G5% and GCtrl had no differences for softening in solvent (p > 0.05). There were no differences for UTS (p > 0.05) and SBS (p > 0.05). TGA showed one different peak for G15%. All groups with BMIM.NTf2 showed antibacterial activity compared to GCtrl (p < 0.05) without cytotoxicity (p > 0.05). Significance To reduce biofilm formation around brackets and to prevent demineralization at susceptible sites, materials have been developed with antibacterial properties. In this study, a new experimental orthodontic adhesive was formulated with an imidazolium ionic liquid (BMIM.NTf2) as antibacterial agent. The incorporation of 5 wt.% of ionic liquid decreased biofilm formation without affecting the physico-chemical properties and cytotoxicity of an experimental orthodontic resin.","Antibacterial capability, Biocompatibility, Orthodontics, Dental caries, Tooth demineralization"
7,CARVALHO20211030,"Carvalho, Edilausson Moreno; Ferreira, Paulo Vitor Campos; Gutiérrez, Mario Felipe; Sampaio, Ruan Ferreira; Carvalho, Ceci Nunes; de Menezes, Alan Silva; Loguercio, Alessandro Dourado; Bauer, José","Development and characterization of self-etching adhesives doped with 45S5 and niobophosphate bioactive glasses: Physicochemical, mechanical, bioactivity and interface properties",Dental Materials,37,6,1030-1045,2021,https://www.sciencedirect.com/science/article/pii/S010956412100107X,"Objective The aim of study was to develop and characterize experimental bioactive glasses (45S5 and niobophosphate bioactive glass (NbG)) and evaluate the effects of their addition in self-etching adhesive systems on physicochemical, mechanical, and bioactive properties, microtensile bond strength (μTBS), and nanoleakage (NL). Methods Two-step self-etching adhesive systems containing 5, 10, and 20 wt.% of 45S5 and NbG bioactive glasses were developed. An experimental adhesive without microparticles and a commercial adhesive (Clearfil SE Bond) were used as control groups. The materials were evaluated for their degree of conversion (DC%), ultimate tensile strength (UTS), softening in solvent, radiopacity, sorption and solubility, alkalizing activity (pH), ionic release, and bioactivity. μTBS and NL were evaluated after 24 h and 1 year of storage. The data were subjected to analysis of variance and post-Holm-Sidak tests (α = 0.05). Results The addition of the two bioactive glasses did not change the values of the degree of conversion, ultimate tensile strength, and softening in solvent. The adhesive system containing 20% NbG showed the highest radiopacity. The incorporation of 45S5 increased water sorption and solubility, raised the pH, and allowed the release of large amounts of calcium. After 28 days of immersion in simulated body fluid, the 45S5 adhesive precipitated hydroxyapatite and calcium carbonate (SEM/EDX, ATR/FTIR, and XDR). The addition of 45S5 and NbG to the adhesives improved the stability of the resin-dentin interface after 1 year. Significance The incorporation of microparticles from 45S5 bioactive glass in self-etching adhesive systems is considered an excellent alternative for the development of a bioactive adhesive that improves the integrity of the hybrid layer on sound dentin.","Self-etching adhesive systems, Bioactivity, Ions release, Alkalizing activity, Microtensile bonding strength, Nanoleakage, Bioactive glass, Mechanical properties"
7,SHAHMORADI20201038,"Shahmoradi, Mahdi; Wan, Boyang; Zhang, Zhongpu; Wilson, Tom; Swain, Michael; Li, Qing","Monolithic crowns fracture analysis: The effect of material properties, cusp angle and crown thickness",Dental Materials,36,8,1038-1051,2020,https://www.sciencedirect.com/science/article/pii/S0109564120301317,"Objectives This study aimed to investigate the collective influence of material properties and design parameters on the fracture behavior of monolithic dental crowns. Methods Three-dimensional (3D) models (N=90) with different combinations of design parameters (thickness, cusp angle and occlusal notch geometry) and material type (lithium disilicate, feldspar ceramic, zirconia, hybrid resin ceramic and hybrid polymer-infiltrated ceramic) were developed for the failure analysis using extended finite element method (XFEM) to identify the stress distribution, crack initiation load, fracture surface area and fracture pattern. Analytical formulation, in vitro fracture tests and fractographic analysis of dedicated models were also performed to validate the findings of the XFEM simulation. Results For all material types considered, crowns with a sharp occlusal notch design had a significantly lower fracture resistance against occlusal loading. In most of the models, greater crown thickness and cusp angle resulted in a higher crack initiation load. However, the effect of cusp angle was dominant when the angle was in the low range of 50° for which increasing thickness did not enhance the crack initiation load. Significance Comparing the critical load of crack initiation for different models with the maximum biting force revealed that for the studied monolithic materials excluding zirconia, a design with a rounded occlusal notch, 70° cusp angle and medium thickness (1.5mm occlusal) is an optimum combination of design parameters in terms of tooth conservation and fracture resistance. Zirconia crowns exhibited sufficient strength for a more conservative design with less thickness (1.05mm occlusal) and sharper cusp angle (60°).","Monolithic dental crown, Extended finite element analysis, Thickness, Cusp angle, Material property"
7,KALAGI2020687,"Kalagi, Sara; Feitosa, Sabrina A.; Münchow, Eliseu A.; Martins, Victor M.; Karczewski, Ashley E.; Cook, N. Blaine; Diefenderfer, Kim; Eckert, George J.; Geraldeli, Saulo; Bottino, Marco C.",Chlorhexidine-modified nanotubes and their effects on the polymerization and bonding performance of a dental adhesive,Dental Materials,36,5,687-697,2020,https://www.sciencedirect.com/science/article/pii/S0109564120300622,"Objectives The purpose of this study was to synthesize chlorhexidine (CHX)-encapsulated aluminosilicate clay nanotubes (Halloysite®, HNTs) and to incorporate them into the primer/adhesive components of an etch-and-rinse adhesive system (SBMP; Scotchbond Multipurpose, 3M ESPE) and to test their effects on degree of conversion, viscosity, immediate and long-term bonding to dentin. Methods CHX-modified HNTs were synthesized using 10% or 20% CHX solutions. The primer and the adhesive components of SBMP were incorporated with 15wt.% of the CHX-encapsulated HNTs. Degree of conversion (DC) and viscosity analyses were performed to characterize the modified primers/adhesives. For bond strength testing, acid-etched dentin was treated with one of the following: SBMP (control); 0.2%CHX solution before SBMP; CHX-modified primers+SBMP adhesive; SBMP primer+CHX-modified adhesives; and SBMP primer+CHX-free HNT-modified adhesive. The microtensile bond strength test was performed after immediate (24h) and long-term (6 months) of water storage. Data were analyzed using ANOVA and Tukey (α=5%) and the Weibull analysis. Results DC was greater for the CHX-free HNT-modified adhesive, whereas the other experimental adhesives showed similar DC as compared with the control. Primers were less viscous than the adhesives, without significant differences within the respective materials. At 24h, all groups showed similar bonding performance and structural reliability; whereas at the 6-month period, groups treated with the 0.2%CHX solution prior bonding or with the CHX-modified primers resulted in greater bond strength than the control and superior reliability. Significance The modification of a primer or adhesive with CHX-encapsulated HNTs was an advantageous approach that did not impair the polymerization, viscosity and bonding performance of the materials, showing a promising long-term effect on resin-dentin bonds.","Nanotube, Halloysite, Aluminosilicate clay, Microtensile, Dentin, Adhesives, Bonding"
7,AREGAWI2020413,"Aregawi, Wondwosen; Darvell, Brian W.; Fok, Alex S. L.",Fracture mechanics of circular discs with a V-notch subjected to wedging,Dental Materials,36,3,413-419,2020,https://www.sciencedirect.com/science/article/pii/S0109564120300105,"Objective A method proposed for determining the fracture toughness (FT) of dental materials involves a ‘roller’ wedging open a V-notch in a cylindrical specimen. There are a number of problems with the design of this test and its mechanical analysis, and thus with the validity of the results obtained, were it to be used. Firstly, friction is ignored in calculating the horizontal wedging force. Secondly, the test specimen does not make use of a pre-crack at the notch tip. The aim of this study was to evaluate the effects of these factors on the FT calculated. Methods An analytical solution for the mode-I stress intensity factor (KI) of the compact tension specimen, which bears some similarities, is taken to be applicable. The mechanics of the specimen has been reanalysed, with a finite-element study of the resultant stresses, and compared with the compact-tension test. Results The assumed analytical solution can provide accurate estimates for KI for the V notched specimen. However, the apparent agreement is due to the fortuitous combination of an overestimated horizontal wedging force and an underestimated stress singularity at the crack tip. In any case, ignoring friction will lead to an overestimate of FT. Significance It is concluded that the test as presented is invalid.","Fracture mechanics, Circular disc, V-notch, Wedging, Compact tension"
