BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Custom1,Custom2,Custom3,Custom4,Custom5
7,"","ELTOUKHY2021103740","Eltoukhy, Radwa I.; Elkaffas, Ali A.; Ali, Ashraf I.; Mahmoud, Salah H.","Indirect Resin Composite Inlays Cemented with a Self-adhesive, Self-etch or a Conventional Resin Cement Luting Agent: A 5 Years Prospective Clinical Evaluation","Journal of Dentistry",112,,"","103740",2021,"","","https://www.sciencedirect.com/science/article/pii/S0300571221001615","","","","","","","","","","","","","Objective: The aim of this study was to clinically evaluate the 5-years clinical performance of indirect resin composite inlays luted with three different resin cement strategies in MOD Class II restorations. Materials and Methods: A randomized clinical trial was conducted following CONSORT guidelines. Forty patients with three large cavities indicated for indirect MOD Class II restorations were enrolled in the current study. Then, 120 indirect resin composite inlay restorations (SR Nexco) were placed and luted with three different resin cement strategies (n=40); an etch-and-rinse (Variolink N), self-etch (Panavia F2.0) and self-adhesive (RelyX Unicem). These restorations were evaluated to the periods of 1 week (baseline), 1, 3 and 5 years using modified USPHS criteria. Statistical analyses were performed with Wilcoxon and Friedman tests with level of significance set at 0.05. Results: The outcome of the clinical trial showed that, there was neither loss of restorations nor recurrent caries after 5 years for all luting cements groups. Both self-etch Panavia F2.0 and self-adhesive RelyX Unicem resin cements exhibited significant differences between the evaluation periods regarding to marginal discoloration and marginal adaptation (p=0.03). At baseline, only 8 cases of etch-and-rinse (Variolink N) resin cement group exhibited post-operative sensitivity which were relieved after short time (p=0.04). Conclusion: All the three resin cement strategies tested, showed acceptable clinical performance after 5-years recall period. In time, etch-and-rinse resin cement group showed better clinical performance regarding marginal discoloration and marginal adaptation at 5-years recall period. Clinical Relevance statement:In vitro and in vivo studies reveal contradictory evidence of the clinical performance of indirect resin composite inlays luted with different resin cement strategies. Thus, this study revealed that etch-and-rinse resin cement still has the best prognosis for adhesive luting of indirect resin composite inlays.","","Indirect resin composite, Randomized clinical trial, Resin cement, Inlays","",""
7,"","CIEPLIK2022104275","Cieplik, Fabian; Hiller, Karl-Anton; Buchalla, Wolfgang; Federlin, Marianne; Scholz, Konstantin J.","Randomized clinical split-mouth study on a novel self-adhesive bulk-fill restorative vs. a conventional bulk-fill composite for restoration of class II cavities – results after three years","Journal of Dentistry",125,,"","104275",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571222003311","","","","","","","","","","","","","Objectives This randomized prospective split-mouth study evaluated the clinical performance of a novel, tooth-colored, self-adhesive bulk-fill restorative (SABF, 3M) for restoration of class II cavities as compared to a conventional bulk-fill composite (Filtek One, 3M; FOBF) over 36 months. The null-hypothesis was that both materials perform equally regarding clinical success and performance according to the FDI clinical criteria and scoring system. Methods 30 patients received one SABF and one FOBF restoration each. For FOBF, Scotchbond Universal (3M) was used as adhesive (self-etch mode), whereas SABF was applied without adhesive. Two blinded examiners evaluated the restorations at baseline, 24 and 36 months using FDI criteria. Data were analyzed non-parametrically (χ2-tests; α=0.05). Results 29 patients were available for the 24- and 36-month examinations. Clinical success rate was 96.6% for both materials at 36-mo (one restoration failure due to secondary caries each). All other restorations revealed clinically acceptable FDI scores at all recalls. FOBF performed significantly better than SABF at all time points regarding surface lustre (p<0.001) and color match and translucency (p<0.001) and regarding marginal staining at 36-months (p=0.008). Marginal staining and marginal adaptation deteriorated significantly over time for both materials (both p<0.001). Conclusions The null-hypothesis could only partially be rejected. Both materials performed similarly regarding clinical success and performance within 36 months of clinical service, but SABF exhibited significantly inferior, but clinically fully acceptable esthetic properties as compared to FOBF. Both restorative materials showed clinically fully acceptable results over 36 months of clinical service and thus may be recommended for clinical use. Clinical significance The novel tooth-colored self-adhesive bulk-fill restorative exhibited clinically fully acceptable results over 36 months of clinical service, similarly to a conventional bulk-fill restorative used with a universal adhesive, but with slight shortcomings in esthetic properties. Therefore, both restorative materials may be recommended for clinical use.","","Class II, Filtek one, Self-adhesive, RBC, Bulk-fill","",""
7,"","IBRAHIM2020103369","Ibrahim, Maria Salem; Garcia, Isadora Martini; Kensara, Anmar; Balhaddad, Abdulrahman A.; Collares, Fabrício Mezzomo; Williams, Mary Ann; Ibrahim, Ahmed S.; Lin, Nancy J.; Weir, Michael D.; Xu, Hockin H. K.; Melo, Mary Anne S.","How we are assessing the developing antibacterial resin-based dental materials? A scoping review","Journal of Dentistry",99,,"","103369",2020,"","","https://www.sciencedirect.com/science/article/pii/S0300571220301159","","","","","","","","","","","","","Objectives To identify antibacterial additives and screening/assessment approaches used to evaluate the antibacterial activity of resin-based restorative dental materials containing these additives. Data In vitro studies that compared the antibacterial effects of resin-based restorative dental materials with and without antibacterial additives were screened. Risk bias was assessed, and the following data were extracted: antibacterial additive, parental dental material, curing mode, bacterial growth outcome assessment, samples used as a substrate for bacterial growth, inoculum complexity, and culture time as an indicator of biofilm maturity. Source Arksey and O’Malley’s five stages framework using Medline (OVID), EMBASE, and Scopus (Elsevier) databases guided this review. Study selection From 6503 studies initially identified, 348 studies were considered eligible for full-text screening, and 153 were included for data extraction. Almost all studies have a high sampling bias related to both sample size and blindness. Quaternary ammonium monomers were the most investigated additive (45 %), and the most prevailing parental material was resin composite (49 %). There was extensive methodological heterogeneity among the studies for outcome assessment with the majority using resin composite disks (78 %), mono-species Streptococcus mutans as the inoculum (54 %), and a relatively short period of biofilm growth (≤24 h). Conclusion The findings herein present the urgent need for improved biological efficacy studies in this important and exciting field. There is a need for efforts to improve study designs to mimic the oral environment in vivo and to develop standardized methods to help understand and optimize these materials. Clinical significance Most studies that incorporate antibacterial additives into resin-based materials claim promising results by bacterial reduction. However, these results should be interpreted with caution due to significant variation in the methods applied for quantifying bacterial growth, the frequent lack of complexity in the biofilms, and the often-short duration of biofilm growth.","","Dental materials, Antibacterial, Polymers, Resin composites, Oral biofilm, Caries inhibition","",""
7,"","DONMEZ2022104216","Donmez, Mustafa Borga; Okutan, Yener","Marginal gap and fracture resistance of implant-supported 3D-printed definitive composite crowns: An in vitro study","Journal of Dentistry",124,,"","104216",2022,"","","https://www.sciencedirect.com/science/article/pii/S030057122200272X","","","","","","","","","","","","","Objectives To compare the marginal gap and fracture resistance of implant-supported 3-dimensional (3D) printed definitive composite crowns with those fabricated by using 3 different millable materials. Material and methods A prefabricated abutment was digitized by using a laboratory scanner (E4 Lab Scanner) and a complete-coverage maxillary first premolar crown was designed (Dental Designer). Forty crowns were fabricated either by 3D printing (Saremco Print Crowntec, SP) or milling (Brilliant Crios, BC; Vita Enamic, VE; Cerasmart 270, CS) (n = 10). Baseline marginal gap values were evaluated by measuring 60 predetermined points on an abutment (15 points for each side) with a stereomicroscope at ×40 magnification. Marginal gap values were reevaluated after adhesive cementation. Load-to-fracture test was performed by using a universal testing machine. Two-way analysis of variance (ANOVA) was used to evaluate the effect of material type and cementation on marginal gap values. While Tukey HSD tests were used to compare the materials’ marginal gap values before and after cementation, the effect of cementation on marginal gap values within each material was analyzed by using paired samples t-tests. Fracture resistance data were analyzed by using 1-way ANOVA (α=0.05). Results Material type and cementation significantly affected marginal gap values (P < .001). Regardless of cementation, SP had the lowest marginal gap values (P < .001), while the differences among milled crowns were nonsignificant (P ≥ .14). Cementation significantly increased the marginal gap values (P < .001). Material type did not affect fracture resistance values (F = 1.589, P = .209). Conclusion Implant-supported 3D-printed composite crowns showed higher marginal adaptation compared with the milled crowns before and after cementation. In addition, all crowns endured similar forces before fracture.","","3D-printing, Fracture resistance, Implant-supported crown, Marginal gap","",""
7,"","TORRES2020103454","Torres, Carlos Rocha Gomes; Mailart, Mariane Cintra; Rocha, Rafael Santos; Sellan, Pablo Lenin Benitez; Contreras, Sheila Célia Mondragón; Di Nicoló, Rebeca; Borges, Alessandra Bühler","The influence of a liner on deep bulk-fill restorations: Randomized clinical trial","Journal of Dentistry",102,,"","103454",2020,"","","https://www.sciencedirect.com/science/article/pii/S0300571220302001","","","","","","","","","","","","","Objective The aim of this study was to evaluate the influence of a liner on the clinical performance of deep posterior restorations performed with bulk-fill composite. Methods 30 subjects received two restorations on deep preparations in posterior teeth, without pulpal exposure, after selective carious-tissue removal in one-stage. The internal walls reached the inner quarter of dentin, but with a radiographically detectable zone of firm dentin remaining. The pulpal protection using a layer of glass ionomer composite liner (Ionoseal, Voco) was applied in just one preparation. The adhesive system Futurabond U (Voco) was applied in all preparations, which were restored with the bulk-fill pure Ormocer nanohybrid composite (Admira Fusion Xtra - Voco), in up to 4 mm thick increments. All restorations were evaluated using the FDI criteria after 7 days, 6, 12 and 24 months postoperatively. Results After 24-months, 25 patients attended the recall and 50 restorations were evaluated. The Fisher’s statistical analysis (5%) showed no difference between the techniques for the esthetic, functional and biological properties. No postoperative sensitivity was reported for both groups. Conclusion The application of a liner did not influence the clinical performance of deep restorations with bulk-fill Ormocer composite. Clinical relevance The application of a liner with a GIC-based material did not have a significant effect on the clinical performance of bulk-fill restorations and seems to be unnecessary for the material tested.","","Pulp Protection, Liner, Glass ionomer cement, Bulk-fill, Ormocer","",""
7,"","KOENIG2019103229","Koenig, V.; Wulfman, C.; Bekaert, S.; Dupont, N.; Le Goff, S.; Eldafrawy, M.; Vanheusden, A.; Mainjot, A.","Clinical behavior of second-generation zirconia monolithic posterior restorations: Two-year results of a prospective study with Ex vivo analyses including patients with clinical signs of bruxism","Journal of Dentistry",91,,"","103229",2019,"","","https://www.sciencedirect.com/science/article/pii/S0300571219302313","","","","","","","","","","","","","Objectives This study aimed to investigate (1) clinical outcomes of second-generation zirconia restorations, including patients with bruxism clinical signs, and (2) the material wear process. Methods A total of 95 posterior monolithic zirconia tooth-elements in 45 patients were evaluated, 85 on implants and 10 on natural teeth, and 20.3% of restorations being fixed partial dentures (FPDs). Occlusal contact point areas were determined and half of those areas were left unglazed and just polished. Restorations were clinically evaluated following criteria of the World Dental Federation and antagonistic teeth were examined at each evaluation time. Wear ex vivo analyses using SEM and 3D laser profilometry were performed at baseline and after 6 months, 1 year, and 2 years respectively, temporarily removing the prostheses. Results The Kaplan-Meier survival rate of restorations was 93.3% (100% for FPDs) and the success rate was 81.8%, with 4 abutment debondings, 3 tooth-supported crown debondings (provisional cement use), 1 restoration fracture, 1 minor chipping, 1 core fracture, 1 root fracture, and 2 implant losses. 80% of catastrophic failures occurred in patients with clinical signs of bruxism (61.7% of patients). Complications were also observed on antagonistic teeth (3 catastrophic failures). Clinical evaluation of the restorations showed good results from the aesthetic, functional, and biological perspective. Zirconia wear was inferior to 15 μm, while glaze wear was observed on all occlusal contact areas after 1 year. Conclusions Monolithic zirconia FPDs are promising but the failure rate of single-unit restorations was not as high as expected in this sample including patients with bruxism clinical signs. Clinical significance Within study limitations, FPDs showed excellent short-term results but further research is needed for single-unit restorations considering samples, which do not exclude bruxers. The weak link is the restoration support or the antagonist tooth, one hypothesis being that zirconia stiffness and lack of resilience do not promote occlusal stress damping.","","Dental prosthesis, Zirconia, Computer-Aided design/Computer-Aided manufacturing, Wear","",""
7,"","HU2022104071","Hu, Hongying; Burrow, Michael Francis; Leung, Wai Keung","Evaluation of 12-hour in situ bacterial colonization on smooth restorative material surfaces","Journal of Dentistry",119,,"","104071",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571222001282","","","","","","","","","","","","","Objectives The aim of this study was to investigate 12 h in situ bacterial colonization on different restorative materials with smooth surfaces. Methods The restorative materials examined included resin composite (RC), a glass ionomer cement (GIC), casein phosphopeptide-amorphous calcium phosphate modified GIC (CPP-ACP GIC, 3% w/w), and control bovine teeth. Polished bovine tooth and material slabs (average roughness < 0.2 μm) were prepared. Specimens were mounted in a custom-made removable appliance, then placed for 12 h in the oral cavities of ten systemically and orally healthy volunteers (23-30 year-old). The colonized bacteria on the restorative materials were evaluated by real-time quantitative polymerase chain reaction (q-PCR) and 16S rRNA gene sequencing. Results The in situ bacterial colonization, in terms of both total bacterial biomass and bacterial community composition, was similar among the restorative materials tested. The microbiota of early plaque comprised similar “core microbiota”, which were dominated by species within the genera of Streptococcus, Haemophilus, Neisseria, Gemella, and Prevotella, regardless of the type of underlying surface. Beta-diversity analyses revealed that most differences in the microbiota profile among samples were attributed to inter-individual variation, rather than the different materials. The microbial community composition of 12 h in situ plaque appeared different from that of whole saliva. Conclusions Similar bacterial composition of 12-h in situ plaque was observed on smooth material and tooth surfaces tested, including species mainly from within the Streptococcus, Haemophilus, Neisseria, Gemella, or Prevotella genera. Clinical significance The high inter-individual variation in plaque microbiota observed in this study, which outweighed the potential differences among various materials, demonstrated the importance of an in situ biofilm model as well as consideration of the host oral an microbial backgrounds when evaluating the bacterial colonization on restorative materials.","","Bacterial adhesion, Dental materials, , Oral microbiome, 16S rRNA gene sequencing","",""
7,"","ALSALEH2021103813","AlSaleh, E.; Dutta, A.; Dummer, P. M. H.; Farnell, D. J. J.; Vianna, M. E.","Influence of remaining axial walls on of root filled teeth restored with a single crown and adhesively bonded fibre post: A systematic review and meta-analysis","Journal of Dentistry",114,,"","103813",2021,"","","https://www.sciencedirect.com/science/article/pii/S0300571221002360","","","","","","","","","","","","","Objectives To synthesise evidence on structural failures and prevalence of post-treatment endodontic disease (PTD) in anterior and posterior root filled teeth with a single crown and adhesively bonded fibre post with regards to the number of axial walls. Data An electronic search was performed, no language constraints or restriction on the year of publication were applied. Sources PubMed, Medline, Cochrane and Scopus on 13th of July 2021. Study selection Clinical studies that reported the remaining number of axial walls for permanent anterior and posterior root filled teeth (RFT) restored with single crowns and adhesively bonded fibre posts with a minimum of 1 year follow-up were included. Preferred Reporting Items for Systematic Reviews and Meta-Analyses guidelines [1] were used. The number of axial walls and the success/failures were analysed as follows: fibre post and/or core decementation, post and/or core fracture and post treatment endodontic disease, and root fracture. Conclusions A total of 811 studies were identified with 5 meeting the inclusion criteria. The two randomized controlled trials included had ‘some concerns’ as determined by the Cochrane risk-of-bias 2 tool while the Newcastle-Ottawa scale found low risk of bias for the remaining three studies. The random effects model for subgroup meta-analysis revealed failures for posterior RFT increased with decreasing numbers of remaining walls. Failures for 0 remaining walls were 23% (95% CI = 10% - 36%) and for one remaining wall 15% (CI: 3% -26%), irrespective of follow-up times. Fibre post debonding and PTD increased with decreasing numbers of walls. Relative & catastrophic failure of posterior teeth restored with a fibre post and single crown after root canal treatment increased with decreasing numbers of remaining axial walls. Clinical significance This synthesis is unique as it minimizes the presence of confounding factors by reviewing evidence of failures and post-treatment endodontic disease associated with teeth restored with single crowns. Therefore, it provides valuable predictive evidence of potential coronal restoration catastrophes and post-treatment endodontic disease associated with root filled teeth.","","Axial walls, Failure mode, Fibre posts, Meta-analysis, Single crown, Systematic review","",""
7,"","CHEN2023104424","Chen, Sishi; Arola, Dwayne; Ricucci, Domenico; Bergeron, Brian E.; Branton, John A.; Gu, Li-sha; Tay, Franklin R.","Biomechanical perspectives on dentine cracks and fractures: Implications in their clinical management","Journal of Dentistry",130,,"","104424",2023,"","","https://www.sciencedirect.com/science/article/pii/S0300571223000167","","","","","","","","","","","","","Objectives The present review discussed the biomechanical properties of cracks and fractures in crown and root dentine and attempted to explain why cracked teeth and vertical root fractures are so frequent despite the existence of multiple crack toughening mechanisms in dentine. The implications of this knowledge were used to justify how these defects are managed clinically. Data, Sources and Study selection Literature search was conducted on PubMed, Web of Science, and Scopus for a narrative review on fracture mechanics of crown and root dentine as well as the clinical management of cracked teeth and teeth with vertical root fracture. Conclusions Although dentine is tougher and less brittle than enamel, it's facture toughness is considerably lower than most ductile metals. Because the initiation toughness of dentine is very low, cracks initiate from incipient damage under low stress While crack toughening mechanisms exist that enable dentine to resist crack extension, these mechanisms are often inadequate for protecting dentine from crack propagation that ultimately leads to catastrophic failure. Additional factors such as ageing also reduces the resistance of dentine to crack growth. Because dentine cracks are eventually filled with bacteria biofilms upon exposure to oral fluids, they enable rapid bacteria ingress into the dental pulp via open dentinal tubules. To date, treatment options for cracked teeth are limited. While most teeth with vertical root fracture are recommended for extraction, new strategies have been reported that appeared to achieve short-term success in preserving these teeth. Clinical Significance Current strategies for the management for dentine cracks and fractures are limited and their long-term effectiveness remain uncertain. Understanding the characteristics, toughening mechanism and weakening factors of tooth cracks is helpful in designing better treatment.","","Biomechanical, Crack, Fracture toughness, Management, Vertical root fracture","",""
7,"","ALY2023104379","Aly, Abla Ahmed Mohamed; Aziz, Amr Mahmoud Abdel; Elghazawy, Reham Khaled; El Fadl, Reham Khaled Abou","Survival Analysis and Cost Effectiveness of Silver Modified Atraumatic Restorative Treatment (SMART) and ART Occlusal Restorations in Primary Molars: a randomized controlled trial","Journal of Dentistry",128,,"","104379",2023,"","","https://www.sciencedirect.com/science/article/pii/S0300571222004316","","","","","","","","","","","","","Objective To evaluate and compare the clinical performance and cost effectiveness of Silver Modified Atraumatic Restorative Treatment (SMART) and Atraumatic Restorative Treatment (ART) restorations in primary molars over 12 months follow up period. Materials and methods Sixty-seven children, aged 5-9 years old having at least one asymptomatic primary molar with active caries, were randomly assigned to either the test arm (SMART) or the control arm (ART). Clinical performance was assessed after 6 and 12-months using the modified United States Public Health Services criteria. The trial was registered at Clinical Trial.gov with a registration number (NCT03881020). Treatment time for each restoration was recorded, Kaplan-Meier survival analysis and the log-rank test were performed (p<0.05) and cost effectiveness was measured at the end of the study. Results Both techniques showed comparable clinical performance and the mean survival time was 11.8 and 11.6 months for SMART and ART restorations respectively with no detected significant differences (p=0.416). Mean treatment time for SMART restorations (7.8 min.), however, was significantly lower than ART (15 min.) (p < 0.001). SMART technique, also, showed statistically significant lower mean total cost per restoration (p <0.001). Conclusions Though SMART and ART have comparable clinical performance and survival in single-surface occlusal restorations in primary molars, SMART is less time consuming and more cost effective. Clinical significance Using SMART technique could change paradigms in caries management. Being a patient friendly and cost-effective approach, it could be adopted as a superior treatment option when dealing with young children, those with behavioral and medical challenges and for promoting access to oral care among the underprivileged.","","Pediatric dentistry, Minimal intervention dentistry, Silver diamine fluoride, SMART technique, Atraumatic restorative treatment, Economic evaluation","",""
7,"","CASCALES2022104075","Cascales, Álvaro Ferrando; Moscardó, Agustín Pascual; Toledano, Manuel; Banerjee, Avijit; Sauro, Salvatore","An in-vitro investigation of the bond strength of experimental ion-releasing dental adhesives to caries-affected dentine after 1 year of water storage","Journal of Dentistry",119,,"","104075",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571222001324","","","","","","","","","","","","","Objective The aim of this study was to evaluate the bonding performance after 1 year storage of an experimental dental adhesive containing analogues of phosphoproteins and fluoride-doped bioglass (EXP), applied in self-etching (SE) or etch & rinse (ER) mode, to caries-affected dentine after selective caries removal. Materials and Methods Fifty human molars with dentine carious lesions were excavated selectively using CarisolvTM gel and then connected to simulated pulpal pressure system. Teeth were divided randomly into five groups based on the tested materials: EXP-SE, EXP-ER, a resin-modified glass-ionomer cement (RMGIC), a three-step adhesive system (OPT) and a universal adhesive applied in SE mode (UA-SE). The specimens were submitted to different analytical tests (μTBS, SEM fractographic analysis and dye-enhanced confocal microscopy) at baseline (T0) and after 1 year (T1). Results At T0 there was no difference in bond strength between the tested materials (p>0.05). At T1, EXP-SE and EXP-ER were the only materials to show no significant reduction in bond strength (p<0.05). The SEM showed a clear presence of minerals deposited on the dentine surface after bonding in the EXP-SE and EXP-ER groups. The specimens restored with RMGIC showed no exposure of the dentine surface after failure. The OPT and UA-SE specimens showed clear signs of degradation at the interface. Confocal microscopy imaged mineral precipitation at the interface of the EXP groups. Conclusion Conventional adhesives may have inadequate bonding performance with evident degradation at the dentine-bonded interface over time. Although the RMGIC may present a drop in bond strength after prolonged storage, the bonding interface may result less affected by degradation over time. Innovative ion-releasing adhesives may remineralise the caries-affected dentine and achieve a stable bond over time. Clinical significance GIC-based materials may represent an appropriate dentine replacement material after selective chemo-mechanical caries removal rather than conventional adhesive systems.","","Interface degradation, Selective caries removal, Caries-affected dentine, Ion-releasing adhesives, Bioglass, Phosphoproteins","",""
7,"","DEKELSTEINKELLER2022104209","Dekel-Steinkeller, Michal; Weiss, Ervin I.; Samovici, Trudi Lev-Dor; Abramovitz, Itzhak","Antibacterial performance of composite containing quaternary ammonium silica (QASi) filler – A preliminary study","Journal of Dentistry",123,,"","104209",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571222002652","","","","","","","","","","","","","Background Antibacterial composite will have a significant clinical advantage in controlling caries. This study tests the antibacterial properties of a novel bulk-fill flowable composite (Infinx™, Nobio™ Ltd.) containing quaternary ammonium silica (QASi) filler particles. Methods Infinix™ was tested in-vitro by the direct contact test (DCT), using E. faecalis or whole saliva as inoculum. A similar formula composite without QASi served as a control. In addition, composite test samples were polymerized on three volunteers' intact buccal enamel surfaces of mandibular first premolars in a split-mouth design experiment. Traditional composite served as control (Filtek Bulk Fill Flowable, 3M). Bacterial viability on the composite surfaces weres assessed ex-vivo microscopically six months later, using a fluorescent dead/live stain. Images of each bacterial sample were taken using a fluorescent microscope (Nikon Eclipse 80i), and further live/total cell analysis was performed using ImageJ software. Results Following direct contact with one week of aged Infinix, more than 1 million E. faecalis bacteria were killed. Similarly, when using the saliva as inoculum, no single microorganism survived. Six-month in-vivo experiments supported these results by showing a reduction of 54%, 30% and 28% in live/total number of bacteria ratio retrieved from antibacterial composite vs. the control in volunteers #1, #2, #3 respectively. Conclusion Within the limitations of the experimental design, the present study suggest that antibacterial activity of quaternary ammonium silica particles (QASi) is comparable to that of previously described quaternary ammonium polyethyleneimine particles (QPEI). In addition, whole saliva bacteria are effectively killed by QASi-containing composite in-vitro and in-vivo, for a period of six month at least. Long-term full-scale clinical study is needed to confirm the findings of the present study and their implication on maintaining health balance. Clinical significance: Antibacterial composites containing QASi filler is a novel class of restoratives that may contributes to caries lesion control.","","Caries, Antibacterial composite, Quaternary ammonium, Composite, Antibacterial","",""
7,"","PERRIN2020103438","Perrin, P.; Meyer-Lueckel, H.; Wierichs, R. J.","Longevity of immediate rehabilitation with direct fiber reinforced composite fixed partial dentures after up to 9 years","Journal of Dentistry",100,,"","103438",2020,"","","https://www.sciencedirect.com/science/article/pii/S0300571220301846","","","","","","","","","","","","","Objectives This retrospective, single-center, practice-based cohort study aimed to analyze the longevity of direct fiber reinforced composite fixed partial dentures (DFRC-FPD) and to analyze factors influencing their survival and success. Methods Within one private practice 100 DFRC-FPD were directly applied. The preparation of a proximal cavity was limited to abutment teeth with an existing filling (minimal-invasive approach). All intact enamel surfaces were preserved (micro-invasive approach). DFRC-FPD were reinforced by fiber-splints with semi polymer network matrices (Everstick C + B©). At the last follow-up DFRC-FPD were considered successful if they were still in function without any need of therapy. DFRC-FPD were considered as survived if they were repaired or replaced. Multi-level Cox proportional hazard models were used to evaluate the association between clinical factors and time. Results Within a mean follow-up period (range) of 53 (2-109) months 7 bridges did not survive (cumulative survival rate: 93%) and further 24 bridges had received a restorative follow-up treatment (cumulative success rate: 69%). The annual failure rate was 1.6% for survival and 8.3% for success. The main failure type was fracture of the composite material (n = 30). In multivariate analysis no significant predictor could be found for success and survival. Conclusions For directly prepared fiber reinforced composite bridges high survival and moderate success times were observed after up to nine years. Based on the present results DFRC-FPD might be an immediate, short- to medium-term solution for replacing 1 to 2 missing teeth with no or minimal tooth preparation. Clinical significance Within the limitations of the present study DFRC-FPD offered an immediate, micro-/minimal-invasive, inexpensive short- and medium-term solution to replace missing teeth, even if no box-shaped proximal cavity was prepared.","","Fiber reinforced composites, Fixed partial dentures, Longevity, Long-term temporary solution, Resin-bonded bridge, Clinical performance, Survival","",""
7,"","PALKOVICS2022104017","Palkovics, Daniel; Solyom, Eleonora; Pinter, Csaba; Windisch, Peter","Virtual planning and volumetric evaluation of wound healing following regenerative surgical treatment of intrabony periodontal defects","Journal of Dentistry",121,,"","104017",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571222000744","","","","","","","","","","","","","Purpose Our aim was to present a virtual surgical planning process in the regenerative treatment of intrabony periodontal defects and to evaluate volumetric and 3D morphological changes by the superimposition of pre- and post-operative cone-beam computed tomography (CBCT) datasets. Methods Eight intrabony periodontal defects were enrolled in the present investigation. CBCT and intraoral scans (IOS) were taken prior to and 6 months after periodontal regenerative surgery. Utilizing a semi-automatic segmentation method 3D models were generated from CBCT scans using an open-source radiographic image processing software (3D Slicer). Hybrid models were acquired with the superimposition and subsequent free-form surface modeling of the segmented CBCT model and the IOS. Hybrid models visualizing all relevant anatomical structures separately (alveolar bone, teeth, soft tissues) were used to plan each step of the procedure virtually prior to surgery.  Superimposition of the pre- and post-operative CBCT scans was performed to validate volumetric and 3D morphological alterations. Results Based on the hybrid models, periodontal defect morphology was visualized in 3D. Following healing, hard tissue fill averaged at 43.04 mm3 ± 24.47 mm3. Hard tissue resorption could be detected in three cases. Conclusion Hybrid models acquired with the technique allowed a better understanding of the 3D defect morphology and therefore more precise surgical planning could be performed. With the spatial registration of pre- and post-operative CBCT scans volumetric and 3D morphological alterations could be visualized that provided a better understanding of the healing dynamics.","","3D diagnostics, CBCT, periodontal regenerative surgery, radiographic image segmentation, virtual planning","",""
7,"","MAILLET2022104109","Maillet, Christina; Decup, Franck; Dantony, Emmanuelle; Iwaz, Jean; Chevalier, Charlène; Gueyffier, François; Maucort-Boulch, Delphine; Grosgogeat, Brigitte; Le Clerc, Justine","Selected and simplified FDI criteria for assessment of restorations","Journal of Dentistry",122,,"","104109",2022,"","","https://www.sciencedirect.com/science/article/pii/S030057122200166X","","","","","","","","","","","","","Objectives Assess the quality of dental restorations with simplified FDI criteria and examine its relationships with other general characteristics of restored teeth. Methods The study involved 76 dentists from private and hospital practices. Assessments of successes and failures of previous restorations used a simplified rating with FDI criteria 3 to 8, 11, 12, and 14. The results were examined versus tooth location, number of restored surfaces, type of restoration, and filling material. Results The dentists examined 4,612 dental restorations, of which 4,185 direct fillings mainly with resin composite materials (2,555). Of all restorations, 2,048 (44.4%) were considered as failures, of which 1,489 had one or two criteria for ‘clinically unsatisfactory/poor restoration’. As simplified, the esthetic criterion ‘color match’ was the most frequent criterion for failure (912 cases). The rate of restoration failures was found associated with the number of surfaces restored and the use of glass-ionomer cement. Results are not comparable with others obtained with original FDI criteria. Conclusions Assessing dental restorations with the original FDI criteria leads generally to much more failure statements than practitioners’ decisions to reintervene. Though requiring some adjustment (e.g., regarding ‘color match’), the simplified assessment proved convenient and amenable to standardization. Clinical Significance Regardless of the type of practice, selecting, understanding, and optimal interpreting of FDI criteria for failure is essential to help practitioners faced with daily dilemmas of replacement vs. repair of failed dental restorations. Standardization of simplified criteria is desirable to help comparing research data.","","Clinical assessment, Dental filling, Dental restoration failure, FDI criteria, Restorative dentistry","",""
