BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Custom1,Custom2,Custom3,Custom4,Custom5
7,"","FEHRENBACH2022104283","Fehrenbach, Julia; Lacerda-Santos, Rogério; Machado, Lucas Silveira; Miotti, Leonardo Lambertti; de Carvalho, Fabíola Galbiatti; Münchow, Eliseu Aldrighi","Which self-etch acidic composition may result in higher dental bonds at the long-term? A network meta-analysis review of in vitro studies","Journal of Dentistry",126,,"","104283",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571222003396","","","","","","","","","","","","","Objectives This review evaluated the effects of the acidic composition of self-etch (SE) adhesives at the long-term bond strengths to dentin and enamel. Data The review followed the PRISMA Extension Statement for network meta-analysis. Studies were identified by a systematic search in PubMed, Web of Science, and Scopus databases. Study selection The inclusion criteria were in vitro studies that evaluated bond strength data of samples analyzed at both immediate and long-term (after aging simulation) periods and that were bonded to sound dentin/enamel using SE adhesives, with at least one group of adhesives being based on 10-MDP (10-methacryloyloxy-decyl-dihydrogen-phosphate; control) and the other group being comprised of alternative acidic monomers. Statistical analyses were conducted using two methods: standard pairwise meta-analysis (SPMA) and Bayesian network meta-analysis (NMA). Heterogeneity was assessed by using the Cochran Q test and I2 statistics. Results From 5220 studies identified, 87 met the eligibility criteria and 83 were meta-analyzed. Seventeen adhesives were based on 10-MDP and 44 systems were based on alternative acids. The resin-dentin/enamel bonds were predominantly reduced after aging (∼84% of cases). From the SPMA findings, the following acidic compositions showed lower bond strength values (effect size: mean difference [MD] with 95% confidence interval [95% CI]) than 10-MDP: 4-META (MD -4.99, 95% CI: -7.21, -2.78; p<0.001); sulfonic acids (MD -9.59, 95% CI -12.19, -6.98; p<0.001); unspecified phosphate esters (MD -8.89, 95% CI -17.50, -0.28; p = 0.04); or mixed acids (MD -11.0, 95% CI -13.62, -8.38; p<0.001). The dental bonds were benefited from the presence of 10-MDP upon longer aging (>6 months). From the NMA probabilistic findings, adhesives based on 10-MDP and phosphonic acids ranked as having the best and the worst bonding potential to dentin, respectively. More than one composition (phosphonic acids and mixed acids) ranked similarly to 10-MDP in enamel. The studies scored as having moderate risk of bias (58.6%), followed by low (39.1%) and high (2.3%) risk of bias. Conclusion 10-MDP is an outstanding acidic monomer that contributes to higher bonds to dentin at the long-term. In enamel, there is no evidence that one acidic composition prevails over the other. Clinical significance The acidic composition of SE adhesives affects the resistance of dental bonds after simulated aging, with 10-MDP playing a significant role in the adhesion to dentin but not to the enamel. Registration number This report is registered at the Open Science Framework (osf.io/urtdf).","","Dental bonding, Functional acidic monomer, Universal adhesives, Dentin, Enamel","",""
7,"","CHALLAKH2021103836","Challakh, Nadia; Palsa, Dennis; Bemmann, Maximilian; Merle, Cordula Leonie; Haak, Rainer; Schulz-Kornas, Ellen; Ziebolz, Dirk","Assessibility of different CAD/CAM ceramics with optical coherence tomography","Journal of Dentistry",114,,"","103836",2021,"","","https://www.sciencedirect.com/science/article/pii/S0300571221002591","","","","","","","","","","","","","Objectives To investigate the light penetration depth of various CAD/CAM ceramics and luting agents by spectral-domain optical coherence tomography (SD-OCT). Methods. Six CAD/CAM ceramics: lithium disilicate (LS2), zirconia-reinforced lithium silicate (ZLS), lithium aluminosilicate (LAS), polymer infiltrated (PIC), feldspar (FEL) and zirconium oxide (ZRO) and five common luting agents, two self-adhesive and three adhesive materials, were included. SD-OCT wavelengths (1310/1550 nm) and frequencies (5/28 kHz) that are particularly suitable for these materials were investigated. Subsequently, a clinical simulation was performed with an adhesively or self-adhesively inserted partial crown made of a ceramic that had an OCT penetration depth of > 1.0 mm. Results Best SD-OCT penetration was obtained at 1550 nm and 28 kHz. For ZLS, LS2 and LAS, SD-OCT light penetration depth of > 4 mm was shown. In contrast, the penetration depth of ZRO, PIC and FEL was less than 1 mm. Adhesive and self-adhesive luting agents could be visualized up to ≥ 0.9 mm. All clinically relevant areas (ceramic restoration, luting area, interfaces and adjacent tooth structures) can be imaged when SD-OCT-suitable ceramics are used. Conclusions SD-OCT can be used to analyze CAD/CAM ceramics based on ZLS, LS2 and LAS, whereas ZRO, PIC, and FEL had insufficient penetration depth for clinical application. The type of luting agent or its thickness played an insignificant role. With suitable ceramics, SD-OCT can be recommended as a non-invasive examination tool. Clinical Significance This study indicates that SD-OCT is a useful non-invasive examination method for monitoring lithium silicate-based ceramic restorations and adjacent structures.","","CAD/CAM, Ceramics, Luting agents, OCT","",""
7,"","ELTER2022104352","Elter, Bahar; Diker, Burcu; Tak, Önjen","The trueness of an intraoral scanner in scanning different post space depths","Journal of Dentistry",127,,"","104352",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571222004043","","","","","","","","","","","","","Objectives The purpose of this in vitro study was to evaluate the trueness of scanning the post space up to 20 mm with an intraoral scanner (IOS). Methods We captured 20-, 18-, 16-, 14-, 12-, and 10-mm length post space scans using an IOS (Primescan) eight times each by shortening the apical 2 mm end of the same mandibular canine tooth. The reference impressions of each length group were taken using a light-body polyvinyl siloxane impression material and were scanned with an extraoral scanner. The recorded standard tessellation language (STL) data of all impressions were uploaded to a 3D matching program for the trueness evaluation via the root mean square (RMS) calculation. For the statistical analysis, the Kruskal-Wallis and post-hoc Mann-Whitney U nonparametric tests were performed to compare the differences among the groups (α=0.05). Results The median RMS values increased in direct proportion to the length of the post space from 10 mm (357.1 µm) to 20 mm (897.5 µm). We noted a significant difference among groups (p< 0.001). In the pairwise comparisons, there were no significant differences between the 14 mm and 16 mm groups (p=0.431) or between the 18 mm and 20 mm groups (p=0.036), while other paired groups showed significant differences (p=0.001). Conclusions The scanned space depth affected the trueness of the IOS (Primescan). If the post depth was below 14 mm, and the minimum diameter was 2.2 mm, Primescan could be used for impressions of the post-core structure, simplifying the impression procedure. Clinical significance IOS seems to be a promising technology for taking digital impressions of post spaces, but cannot be recommended as a routine procedure at its present stage, as final results are highly dependent on the clinical situation. Further studies with different IOS systems are needed to gain sound evidence.","","Digital impression, Intraoral scanner, Post space impression, Trueness","",""
7,"","ABOUAYASH2021103784","Abou-Ayash, Samir; Schimmel, Martin; Özcan, Mutlu; Ozcelik, Burak; Brägger, Urs; Yilmaz, Burak","Trueness and marginal fit of implant-supported complete-arch fixed prosthesis frameworks made of high-performance polymers and titanium: An explorative in-vitro study","Journal of Dentistry",113,,"","103784",2021,"","","https://www.sciencedirect.com/science/article/pii/S0300571221002074","","","","","","","","","","","","","Purpose To investigate the trueness and marginal fit of computer-aided design–computer-aided manufactured (CAD-CAM) complete-arch implant-supported screw-retained fixed prosthesis (CAISFP) made of polyetheretherketone (PEEK), polyetherketoneketone (PEKK) and titanium (Ti) Material and methods A typodont model with four implants, their multiunit abutments (MUAs), and MUA scanbodies were digitized by using a laboratory scanner. The generated CAD was used to mill CAISFP frameworks in Ti, PEEK, or PEKK (each n = 10). The frameworks were digitized with an industrial light scanner to superimpose resulting standard tessellation language (STL) file with the CAD file. Deviations at five points at the abutment-framework interface of each of the four abutment sites (1:left first molar, 2:left canine, 3:right canine, 4:right first molar sites) were calculated (trueness). Marginal gaps were measured using the triple scan technique. A nonparametric repeated measures ANOVA by Brunner and Puri with factors being abutment location and material was performed to assess the mean deviations for trueness and mean marginal gaps, followed by Mann-Whitney or exact Wilcoxon Signed-Rank tests (alpha=.05). Results Material type significantly affected the trueness (p<0.0001). PEEK had the lowest deviations (0.039 +/-0.01mm) followed by PEKK (0,049 +/-0.009mm), and Ti (0.074 +/-0.011mm). For marginal gaps, only abutment location's effect was significant (p = 0.003). Within PEKK, gaps at abutment 4 were significantly larger, compared with abutments 2 (p = 0.04) and 3 (p = 0.02). Conclusions The trueness of PEEK, PEKK, and Ti frameworks was different after milled. PEEK had the highest trueness. However, the marginal fit of the frameworks was similar and smaller than 90 µm in average. Clinical Relevance PEEK, PEKK, and Ti complete-arch frameworks had clinically acceptable gaps and may therefore be recommended when their fit is considered. Higher trueness after milling did not result in better marginal fit.","","Trueness, Marginal fit, CAD-CAM, Fit analysis, PEEK, PEKK, High-performance polymers","",""
7,"","DESOUZA20197","de Souza, Lidiane Costa; Rodrigues, Nara Sousa; Cunha, Diana Araújo; Feitosa, Victor Pinheiro; Santiago, Sérgio Lima; Reis, Alessandra; Loguercio, Alessandro Dourado; de Paris Matos, Thalita; de Paulo Aragão Saboia, Vicente; Perdigão, Jorge","Two-year clinical evaluation of proanthocyanidins added to a two-step etch-and-rinse adhesive","Journal of Dentistry",81,,"","7-16",2019,"","","https://www.sciencedirect.com/science/article/pii/S0300571218306778","","","","","","","","","","","","","Objective To compare the clinical behavior of Proanthocyanidins (PA)-free and PA-containing two-step etch-and-rinse adhesive used underneath resin composite restorations in non-carious cervical lesions (NCCLs) over a 6- (6 M) and 24-month (24 M) period. Methods 135 restorations were randomly placed in 45 subjects. The NCCLs were conditioned (37% phosphoric acid for 15 s) and distributed into 3 groups: Control (EX0) - ExciTE F (Ivoclar Vivadent) adhesive applied following the manufacturer's recommendations; EX2 and EX5 – 2 wt% and 5 wt% of PA were added to ExciTE F, respectively, and applied as in EX0. Resin composite was placed incrementally and light-cured. The restorations were evaluated at baseline, 6 M and 24 M, using FDI and USPHS criteria. Statistical analyses were performed using Friedman and Wilcoxon tests (α = 0.05). Results The retention rates were 98% (95% confidence interval 88–99%) for EX0, 92% (80–97%) for EX2; and 85% (72–93%) for EX5 at 6 M. A significant difference was found only for EX5 at 6 M when compared with the respective baseline findings (p = 0.03) and when compared with EX0 and EX2 (p = 0.001) at 6 M. After 24 M, the retention rates were 98% (88–99%) for EX0, 73% (59–84%) for EX2, and 71% (56–82%) for EX5. Only EX0 did not result in significant difference in retention rate at 24 M when compared with baseline but showed a significant higher retention rate when compared with those of EX2 and EX5 (p = 0.001). Conclusion Adding proanthocyanidins to the adhesive solution jeopardized the retention of composite resins restorations in non-carious cervical lesions after 24 months. Clinical relevance In spite of being user-friendlier than when used separately, the incorporation of proanthocyanidins into the adhesive solution impairs the longevity of composite restorations.","","Dentin-bonding agents, Non-carious cervical lesions, Proanthocyanidins, Longevity, Clinical trial","",""
7,"","YAP2023104683","Yap, Rei Chiel; Alghanem, Meshal; Martin, Nicolas","A narrative review of cracks in teeth: Aetiology, microstructure and diagnostic challenges","Journal of Dentistry",138,,"","104683",2023,"","","https://www.sciencedirect.com/science/article/pii/S0300571223002695","","","","","","","","","","","","","Objectives To summarize the available evidence of crack formation in teeth and to discuss the limitations of the current clinical diagnostic modalities for crack detection in teeth. Background Cracks are a common clinical finding in teeth and yet clinicians still struggle to identify the full extent and orientation of cracks for their appropriate timely management. The biomechanics of crack development can be due to multiple factors and can differ from an unrestored tooth to a restored or endodontically treated tooth. Data & sources This narrative review has been designed following the guidelines published by Green et al. 2006 [1] Published literature in the English language that addresses the objectives of this review up to July 2022 was sourced from online databases and reference lists. The relevance of the papers was assessed and discussed by two reviewers. A total of 101 publications were included in this narrative review. Conclusions The initiation and development of cracks in teeth are likely linked to an interplay between the masticatory forces and fracture resistance of the remaining tooth structure. From the identified literature, the quality and quantity of remaining tooth structure in a restored or endodontically-treated tooth affects the biomechanics of crack development compared to an unrestored tooth. The extent, orientation, and size of the cracks do affect a clinician's ability to detect cracks in teeth. There is still a need to develop reliable diagnostic tools that will accurately identify cracks in teeth beneath restorations to enable effective monitoring of their propagation and provide appropriate interventions. Clinical significance The development and propagation of cracks in an unrestored tooth differ greatly from a restored and endodontically treated tooth; mainly linked to the quantity and quality of the remaining tooth structure and the forces acting on them. Identifying the extent of cracks in teeth remains challenging for early clinical intervention.","","Cracked tooth, Fractured tooth, Cracked tooth syndrome, Dental crack propagation","",""
7,"","VAFAEI2022103890","Vafaei, Ali; Nikookhesal, Mahsa; Erfanparast, Leila; Løvschall, Henrik; Ranjkesh, Bahram","Vital pulp therapy following pulpotomy in immature first permanent molars with deep caries using novel fast-setting calcium silicate cement: A retrospective clinical study","Journal of Dentistry",116,,"","103890",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571221003122","","","","","","","","","","","","","Objectives To compare the success rate of vital pulp therapy following complete pulpotomy in immature first permanent molars, during caries treatment, using novel fast-setting calcium silicate cement (Novel CSC) versus MTA. Methods Six- to eight- years old children, who received pulpotomy of first immature permanent molar using one layer novel CSC (Protooth) or two layers slow-setting MTA (MTA Angelus) covered with glass ionomer were recalled for radiographic and clinical evaluation after two years. The effects of cement type, age, gender, jaw, anesthesia type, and restoration type were assessed on the clinical success of pulpotomy and continued root formation (apexogenesis) as the treatment outcome. Results Out of 366 included teeth in the study, 316 teeth were available for statistical analysis. The mean observation time was 28.2 ± 2.7 months. Novel CSC showed significantly higher clinical success rate (93.1%) compared to MTA (84.5%). Restored teeth with stainless steel crowns after pulpotomy and treatments performed under general anesthesia had a statistically significant effect on treatment outcome in contrast to age, gender, and jaw type. Conclusion The observations of this retrospective study suggested that the success rate of vital pulp therapy following complete pulpotomy using one layer fast-setting novel CSC was significantly higher than slow-setting MTA covered with glass ionomer. Treatment under general anesthesia and restoration using stainless steel crowns influenced the treatment outcome. Clinical significance Novel fast-setting calcium silicate cement is a promising new biomaterial for vital pulp therapy in immature permanent molars that allows complete root formation overtime with apexogenesis. Clinicians must also be aware of the importance of immediate definitive restoration and proper sealing and isolation in vital pulp therapy.","","Calcium silicate cement, Pulpotomy, Apexogenesis, Vital pulp therapy","",""
7,"","CHEN2023104452","Chen, Xuefei; Inoue, Go; Ikeda, Masaomi; Sadr, Alireza; Shimada, Yasushi","Time-dependent structural changes and hypermineralisation of artificially demineralised dentine following treatment with silver diammine fluoride and glass ionomer cement","Journal of Dentistry",131,,"","104452",2023,"","","https://www.sciencedirect.com/science/article/pii/S0300571223000398","","","","","","","","","","","","","Objectives This study aimed to evaluate the change of mineral content in dentine lesions over time and examine the effectiveness of the combined treatment with silver diammine fluoride (SDF) and glass ionomer cement (GIC). Methods Sixty bovine dentine specimens were divided into 4 groups: cont, Fuji, Safo, and Safo+Fuji. The specimens were imaged and measured using microcomputed tomography (microCT) at 7 time points: pre-demineralisation, after demineralisation for two weeks, immediately after treatment, 1 week, 2 weeks, 1 month, and 3 months after treatment. The 3-month group was evaluated with a light microscope, attenuated total reflectance–Fourier transform infrared (ATR-FTIR) spectroscopy, and scanning electron microscope (SEM)/energy-dispersive X-ray spectroscopy (EDS). Data were analysed by Dunn's test and Wilcoxon signed rank test with Bonferroni correction for microCT, and Kruskal–Wallis test and two-way analysis of variance for EDS characterisation. Results MicroCT images showed high mineral density beneath dentine lesions in Safo+Fuji. The mineral density at 600 μm in Safo+Fuji increased significantly over time, while Safo showed an opposite trend (adjusted p<0.005). In Safo+Fuji, EDS revealed significantly high energy of fluorine (p<0.05, at 300 μm) and a tendency towards high energy of calcium (p>0.05). However, Safo+Fuji showed lower energy of silver compared to Safo (p<0.001). ATR-FTIR revealed that phosphate groups had the highest peak at a depth between 300 and 400 μm in Safo+Fuji. Conclusions Safo+Fuji was effective in remineralising the deep lesion in dentine after one and three months, and a hypermineralisation zone generated beneath the lesion demonstrated additional benefit in this study. Clinical significance This long-term in vitro study showed that SDF+GIC treatment could strengthen the structure of decayed teeth when applied in the treatment of patients with advanced rampant caries.","","Remineralisation, Silver diammine fluoride, Glass ionomer cement, Caries arrest, microCT, Dentine","",""
7,"","QUEIROZLIMA2022104348","Queiroz-Lima, Glívia; Strazzi-Sahyon, Henrico Badaoui; Maluly-Proni, Ana Teresa; Fagundes, Ticiane Cestari; Briso, André Luiz Fraga; Assunção, Wirley Gonçalves; Delben, Juliana Aparecida; Santos, Paulo Henrique Dos","Surface characterization of indirect restorative materials submitted to different etching protocols","Journal of Dentistry",127,,"","104348",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571222003955","","","","","","","","","","","","","Objectives This in vitro study aimed to evaluate the effect of different times and concentrations of hydrofluoric acid etching on the surface of indirect restorative materials obtained from blocks used in CAD-CAM technology. Methods Specimens (4 mm × 4 mm × 0.8 mm) were obtained for each indirect restorative material: zirconia-reinforced lithium monosilicate ceramic (Celtra Duo), nanoceramic resin (Lava Ultimate), and polymer-infiltrated ceramic network material (Vita Enamic). The materials were submitted to etching with 5% or 10% hydrofluoric acid for 20, 40, 60, or 90 s. A control group for each material was evaluated without any surface treatment, totaling nine experimental groups for each material (n = 10). The specimens were evaluated for surface roughness (Ra and Rz), confocal optical microscopy, the contact angle (θ), surface free energy (γs), total free interaction energy (∆G) using a goniometer, and microshear bond strength to resin cement. Specimen images were obtained using scanning electron microscopy, confocal optical microscopy, and atomic force microscopy. Data on the surface roughness, the contact angle, surface free energy, total free interaction energy, and bond strength were subjected to two-way ANOVA and Tukey´s test (α=0.05). Results In general, Celtra Duo showed better results after etching with 10% hydrofluoric acid for 40 or 60 s. Lava Ultimate showed better performance after etching with 10% hydrofluoric acid for 20 or 40 s, whereas Vita Enamic showed better results after etching with 5% hydrofluoric acid for 90 s. Conclusion Each material showed different characteristics after etching with hydrofluoric acid. Knowledge of the proper protocol for each material is essential to ensure improvements in the adhesion process and durability of indirect restorations. In general, Celtra Duo presented mechanical properties superior to those of Lava Ultimate and Vita Enamic. Clinical Significance Specific etching protocols must be recommended for each indirect material because longer exposure to hydrofluoric acid can jeopardize the surface, thus affecting the mechanical and bond strength properties.","","Bond strength, Surface properties, Hydrofluoric acid, Microscopy electron scanning, Microscopy atomic force","",""
7,"","GENNAI2022103922","Gennai, Stefano; Guiza, Zaineb Ben; Orsolini, Chiara; Gosset, Marjolaine","The influence of non-carious lesions in the surgical treatment of gingival recession: A systematic review & meta-analysis","Journal of Dentistry",117,,"","103922",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571221003444","","","","","","","","","","","","","Background The presence of a non-carious cervical lesion (NCCL) is a complicating factor for tooth coverage following gingival recession. It is generally associated with disappearance of the enamel-cementum junction, a key landmark, and a surface discrepancy requiring restoration or compensation using a connective tissue graft (CTG). The aim of this systematic review is to study the efficacy of periodontal plastic surgery on recession defects associated with a NCCL, with or without restorative treatment. Materials and methods RCT assessing the root coverage of teeth with Miller's class I and class II isolated gingival recession with an NCCL published up to April 2020, with at least 10 patients per group and a follow-up longer than 6 months, were included through electronic databases and hand-searched journals. Results Seven articles were finally included. Treatment systematically consisted of a coronally advanced flap in association with partial or complete restorative treatment ± CTG. Meta-analyses showed that periodontal plastic procedures are less effective in terms of complete root coverage in cases of teeth with an NCCL. Overall Mean Recession Reduction was 2.00 mm (CI: [1.72, 2.28]), and overall mean complete root coverage was 5% (CI: [2,8]). Conclusion The presence of an NCCL is a complicating factor in plastic surgery. The use of CTG without NCCL restoration provides better outcomes except for the reduction of dental hypersensitivity for which the combined treatment (restoration + CTG) is the most effective.","","Non-carious cervical lesions, Isolated gingival recession, Muco-gingival surgery, Systematic review, Meta-analysis","",""
7,"","MANCUSO2023104643","Mancuso, Edoardo; Durso, Diego; Mazzitelli, Claudia; Maravic, Tatjana; Josic, Uros; D'alessandro, Carlo; Generali, Luigi; Checchi, Vittorio; Breschi, Lorenzo; Mazzoni, Annalisa","Glutaraldehyde-based desensitizers’ influence on bonding performances and dentin enzymatic activity of universal adhesives","Journal of Dentistry",136,,"","104643",2023,"","","https://www.sciencedirect.com/science/article/pii/S0300571223002294","","","","","","","","","","","","","Objectives To evaluate the influence of two glutaraldehyde-based desensitizers (L: GLUMA Desensitizer, Heraeus Kulzer and G: GLUMA Desensitizer PowerGel) prior to the adhesive procedures on microtensile bond strength (µTBS) to dentin and endogenous enzymatic activity. Methods Noncarious human third molars (N = 48) were cut to expose middle coronal dentin. Six experimental groups were formed according to the dentin pre-treatment (L or G) and the universal adhesives (IBU - iBond universal, Kulzer or AU - Adhese Universal, Ivoclar Vivadent) used in the self-etch mode (n = 8): 1) L/IBU; 2) G/IBU; 3) IBU; 4) L/AU; 5) G/AU; 6) AU. Specimens were cut into sticks and stressed until failure after 24 h (T0) or 1 yr of aging (T12). Additional 4 teeth were used for in situ zymography evaluation and data were statistically analyzed (α = 0.05). Results Dentin pre-treatment, adhesive and aging statistically influenced bond strength and enzymatic activity (P<0.001). AU demonstrated higher bond strength values than IBU (P<0.001). The L resulted in higher bond strength compared to the G and control groups (P<0.001). aging statistically influenced bonding performance, especially when no dentin pre-treatment was performed (P<0.001). In situ zymography revealed that at baseline the control groups exhibited lower interfacial fluorescence compared to the experimental groups, irrespective of the adhesive used (P<0,001). However, after 1 yr of artificial storage, no differences were found among the groups (P>0.05). Conclusions : Glutharldeadeyde-based products increased bond strength and determined a stabilization of the adhesive interface over time apparently not related to the MMPs inhibition. Clinical Significance The results of this in vitro study suggest that the application of glutaraldehyde-based desensitizers prior to the adhesive procedures when associated with universal adhesives could result in increased bond strength and stabilization of the adhesive interface over time.","","Universal adhesive, Glutaraldehyde, Desensitizers, Mmp inhibition, Zymography, Dentin","",""
7,"","TUKALO2022104015","Tukalo, Igor; Rusyn, Vitaliy; Hirschowitz, Wayne; Goncharuk-Khomyn, Myroslav","Intraoral scanning, CBCT, and surface electromyography combination: efficiency analysis of proposed diagnostic “Trident” algorithm during complex dental rehabilitation","Journal of Dentistry",121,,"","104015",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571222000720","","","","","","","","","","","","","Purpose To evaluate the efficiency of dental treatment supported by the complex diagnostic algorithm consisting of digital scanning, CBCT, and surface electromyography procedures (“TRIDENT” algorithm) considering clinically objective and patient-oriented subjective criteria. Methods The study cohort was formed out of 47 patients, who underwent implant placement and rehabilitation with the use of implant-supported fixed dental prosthetics. Initial intraoral scanning was provided by the Medit I500 device (MEDIT corp., Seoul, Korea), while CBCT-scanning was held on Planmeca ProMax® 3D Classic (PLANMECA OY, Helsinki, Finland). Dental occlusion analysis and control over muscle adaptation were held via the Teethan device (Teethan S.p.A., Milan, Italy). OHIP-EDENT questionnaire and Oral Satisfaction Scale were used to assess the improvements of patient-oriented subjective criteria. Results Treatment protocol provided with the complex diagnostic “TRIDENT” algorithm supported superior time efficiency of treatment (p < 0.05), and statistically significant improvements of several domains within OHIP-EDENT (p < 0.05), OSS values (p < 0.05) and patient adaptation criterion (p < 0.05) at 1, 2, 3, 4, 5, and 6 first weeks of ongoing monitoring. Bone level changes, implant success, and implant survival parameters after 1 year of monitoring have not demonstrated statistically significant deviations as compared to those registered among patients rehabilitated by classical implant placement protocols (p > 0,05). Conclusions Dental implant treatment protocol with further prosthetic rehabilitation supported by the complex diagnostic “TRIDENT” algorithm demonstrated higher patient-oriented subjective efficiency up to the timepoint of 6 weeks of monitoring after initial prosthetics fixation.","","CBCT, electromyography, intraoral scanning, Oral Satisfaction Scale","",""
7,"","HAROYANDARBINYAN2022103902","Haroyan-Darbinyan, Evelina; Romeo-Rubio, Marta; Río-Highsmith, Jaime Del; Lynch, Christopher D.; Castillo-Oyagüe, Raquel","Fracture resistance of cantilevered full-arch implant-supported hybrid prostheses with carbon fiber frameworks after thermal cycling","Journal of Dentistry",116,,"","103902",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571221003249","","","","","","","","","","","","","Objectives This in vitro study aimed to find the best combination of mesostructure and veneering materials for full-arch implant-supported hybrid prostheses (HPs) in terms of the fracture resistance (FR) of their cantilevers. Methods Three groups (n = 5 each) of maxillary HPs were fabricated: Group-1 (CC-A, control): Co-Cr frameworks coated with acrylic resin; Group-2 (CF-A): carbon fiber veneered with acrylic resin; and Group-3 (CF-R): carbon fiber coated with composite resin. All specimens were submitted to 5,000 thermal cycles (5 °C – 55 °C, dwell time: 30 s), and subjected to a single cantilever bending test in a universal testing machine (crosshead speed: 0.5 mm/min) until failure. The fracture pattern was assessed using stereo microscope and SEM. The one-way ANOVA and Bonferroni tests were run (α= 0.05). Results The FR yielded significant differences among the three groups (p< 0.001). CC-A samples reached the highest FR values (p ≤ 0.001), whereas both CF-A and CF-R HPs exhibited the comparably (p = 0.107) lowest FR. CC-A specimens failed cohesively (100%): mostly without chipping (80%). CF-A mesostructures were always broken at the connections of the distal implants. CF-R prostheses often failed adhesively (80%). Conclusions The HPs made of Co-Cr veneered with acrylic demonstrated the best mechanical behavior, being the only group whose 13-mm long cantilevers exceeded the clinically acceptable FR of 900 N. The HPs constructed with carbon fiber frameworks showed, additionally, more unfavorable fracture patterns. Clinical significance For HPs with cantilevers up to 13 mm, Co-Cr mesostructures coated with acrylic may represent the optimum combination of materials.","","Full-arch implant-supported hybrid prostheses, Cantilever, Prosthetic frameworks, Carbon fiber, Cobalt-chromium, Resin veneering","",""
7,"","CALDAS2022104158","Caldas, Isleine Portal; da Silva, Eduardo Moreira; Lourenço, Emanuelle Stellet; Martins do Nascimento, Jean Carlos; Leite, Paulo Emilio Correa; Leão, Moira Pedroso; Alves, Gutemberg; Scelza, Miriam Zaccaro","The influence of methodology on the comparison of cytotoxicity of total-etch and self-etch adhesive systems","Journal of Dentistry",122,,"","104158",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571222002147","","","","","","","","","","","","","Objectives The present study aimed to compare the in vitro cytocompatibility of two etch-and-rinse (Adper Scothbond, Optibond) and two self-etch (Clearfill SE Bond and Single Bond Universal) dental adhesives through a dentin-barrier model with human pulp fibroblasts. Methods Human fibroblasts were placed on a plastic device containing 500μm human dentin discs treated with each adhesive or without treatment (control). Other groups were directly exposed to media conditioned with adhesive samples according to ISO 10993-5:2009. After 24h exposure, cell viability was assessed by XTT, and released inflammatory mediators were detected with a multiparametric immunoassay. Results The standardized test without barrier indicated both etch-and-rinse adhesives and self-etch as cytotoxic, promoting viabilities under 70% of the control group (p<0.05). The dentin-barrier model identified increased cell viability for self-etch adhesives, with Clearfill SE Bond identified as non-cytotoxic. The immunoassay evidenced high rates of cytokines by cells exposed to the conditioned media of Adper Scotchbond, Optibond S, and Single Bond Universal. Conclusions The use of a dentin-barrier in vitro model detected a better biocompatibility for self-etching adhesives and, in the case of Clearfill SE Bond, with a reversion from cytotoxic to biocompatible when compared to the indirect standardized test. Clinical significance The use of a dentin-barrier in vitro model was able to detect a better biocompatibility for self-etching adhesives when compared to the indirect standardized test and presents itself as a predictive in vitro method for assessing the cytotoxicity of dental restorative materials that may simulate the clinical condition more accurately.","","Dentin-bonding agents, Dental materials, Biocompatible materials, Toxicity tests","",""
