BibliographyType,ISBN,Identifier,Author,Title,Journal,Volume,Number,Month,Pages,Year,Address,Note,URL,Booktitle,Chapter,Edition,Series,Editor,Publisher,ReportType,Howpublished,Institution,Organizations,School,Annote,Custom1,Custom2,Custom3,Custom4,Custom5
7,"","DEKUIJPER2021103611","de Kuijper, Maurits C. F. M.; Meisberger, Eric W.; Rijpkema, Amarins G.; Fong, Cathleen T.; De Beus, Jantien H. W.; Özcan, Mutlu; Cune, Marco S.; Gresnigt, Marco M. M.","Survival of molar teeth in need of complex endodontic treatment: Influence of the endodontic treatment and quality of the restoration","Journal of Dentistry",108,,"","103611",2021,"","","https://www.sciencedirect.com/science/article/pii/S0300571221000324","","","","","","","","","","","","","Objectives The objective of this retrospective practice-based study was to evaluate the survival of molar teeth and endodontic success after complex endodontic treatment up to 89 months. Methods Endodontically (Endodontic Treatment Classification (ETC) scores II and III) treated first and second molars treated between January 2011-October 2017 within a referral setting were included. Open apices, combined surgical treatment, ETC score I, patients <18 years or with an ASA-score >2 were excluded. Cumulative survival estimates and Cox regression analysis were performed for tooth survival and endodontic healing according to the Glossary of Endodontic Terms. Restoration quality was assessed using the FDI criteria. Alpha was set at 0.05. Results 279 endodontically treated molars in 245 patients were included for survival analysis and 268 molars for endodontic success. After 89 months, the cumulative survival was 91.7 % [95 % CI: 86.8 %–94.9 %]. Absence of adjacent teeth and deviance in root canal morphology significantly decreased the probability of tooth survival. Cumulative endododontic healing rates after 48 and 89 months were 82.2 % [95 %CI: 75.7 %–87.1 %] and 51.1 [95 % CI: 20.2 %–75.5 %] respectively. Deviance in root canal morphology and inadequate coronal seal significantly decreased the probability of endodontic healing. Indirect restorations obtained higher esthetic and biological FDI scores, however no difference between direct and indirect restorations was found concerning the functional FDI score. Conclusions After 89 months, cumulative survival of molars in need of complex endodontic treatment was 91.7 % [95 % CI: 86.8 %–94.9 %]. Clinical significance Within daily clinical practice, the dilemma of performing a complex endodontic (re)treatment or to explore other treatment options for molar teeth in need of reintervention is still urgent. Tooth survival of molar teeth with complex endodontic (re)treatment seems satisfactory up to 89 months.","","Composite resins, Crowns, Dental restoration, Permanent, Root canal therapy, Tooth loss, Tooth, Nonvital","",""
7,"","TONG2022104214","Tong, Huei Jinn; Seremidi, Kyriaki; Stratigaki, Eirini; Kloukos, Dimitrios; Duggal, Monty; Gizani, Sotiria","Deep dentine caries management of immature permanent posterior teeth with vital pulp: A systematic review and meta-analysis","Journal of Dentistry",124,,"","104214",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571222002706","","","","","","","","","","","","","Objectives Preservation of pulpal vitality in immature permanent teeth with deep carious lesions is essential to enable further root development and apical closure. This systematic review aimed to evaluate the evidence regarding the efficacy, presented clinical and radiographic success, and bacteriological outcomes of techniques and materials used for deep caries management in vital immature permanent teeth. Data Randomised controlled trials evaluating Vital Pulp Therapy (VPT) for deep caries in immature permanent posterior teeth without history of irreversible pulpitis, and a follow up period of ≥12 months were included. Study characteristics and outcomes of all included studies were summarized. Cochrane's Risk-of-bias tool 2.0 was used to assess the quality of eligible studies. Meta-analyses using a random effects model was performed. Sources Electronic databases PubMed, Medline, Embase, LILACS, CENTRAL and Cochrane Library were searched, followed by a manual search. Study Selection Twelve papers were included into the review. Overall success rates were 98%, 93.5%, 93.6% for direct pulp cap (DPC), indirect pulp cap (IPC) and pulpotomy (PP) respectively. Regardless of VPT technique, there were no significant differences between clinical and radiographic success rates. Completion of root development was achieved in more than 83% of the cases in all VPT techniques. Conclusions All treatment modalities for PP were equally efficient with high overall success rates. Biodentine showed high success rates regardless of technique. No significant differences were found in the clinical and radiographic success rates between various follow-up intervals. There are no clear conclusions regarding superiority of either VPT technique on apical closure. Clinical significance This manuscript systematically evaluates the evidence and summarises all available data on each vital pulp therapy technique and materials used in treatment of deep caries in immature permanent teeth with vital pulps. The limitations in the current scientific literature and recommendations for future research are also highlighted.","","Immature permanent teeth, Deep dentin caries, Vital pulp therapy, Systematic review","",""
7,"","ENGELS2022104124","Engels, Paula; Meyer, Ole; Schönewolf, Jule; Schlickenrieder, Anne; Hickel, Reinhard; Hesenius, Marc; Gruhn, Volker; Kühnisch, Jan","Automated detection of posterior restorations in permanent teeth using artificial intelligence on intraoral photographs","Journal of Dentistry",121,,"","104124",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571222001737","","","","","","","","","","","","","Objectives Intraoral photographs might be considered the machine-readable equivalent of a clinical-based visual examination and can potentially be used to detect and categorize dental restorations. The first objective of this study was to develop a deep learning-based convolutional neural network (CNN) for automated detection and categorization of posterior composite, cement, amalgam, gold and ceramic restorations on clinical photographs. Second, this study aimed to determine the diagnostic accuracy for the developed CNN (test method) compared to that of an expert evaluation (reference standard). Methods The whole image set of 1761 images (483 of unrestored teeth, 570 of composite restorations, 213 of cements, 278 of amalgam restorations, 125 of gold restorations and 92 of ceramic restorations) was divided into a training set (N = 1407, 401, 447, 66, 231, 93, and 169, respectively) and a test set (N = 354, 82, 123, 26, 47, 32, and 44). The expert diagnoses served as a reference standard for cyclic training and repeated evaluation of the CNN (ResNeXt-101–32 × 8d), which was trained by using image augmentation and transfer learning. Statistical analysis included the calculation of contingency tables, areas under the receiver operating characteristic curve and saliency maps. Results After training was complete, the CNN was able to categorize restorations correctly with the following diagnostic accuracy values: 94.9% for unrestored teeth, 92.9% for composites, 98.3% for cements, 99.2% for amalgam restorations, 99.4% for gold restorations and 97.8% for ceramic restorations. Conclusions It was possible to categorize different types of posterior restorations on intraoral photographs automatically with a good diagnostic accuracy. Clinical significance Dental diagnostics might be supported by artificial intelligence-based algorithms in the future. However, further improvements are needed to increase accuracy and practicability.","","Artificial intelligence, Convolutional neural networks, Deep learning, Transfer learning, Composite, Cement, Metal restoration, Amalgam, Gold restoration, Ceramics","",""
7,"","BHADILA2023104604","Bhadila, Ghalia Y.; Baras, Bashayer H.; Balhaddad, Abdulrahman A.; Williams, Mary Ann; Oates, Thomas W.; Weir, Michael D.; Xu, Hockin H. K.","Recurrent caries models to assess dental restorations: A scoping review","Journal of Dentistry",136,,"","104604",2023,"","","https://www.sciencedirect.com/science/article/pii/S0300571223001902","","","","","","","","","","","","","Objectives To review the literature on recurrent caries models used to evaluate restorative materials, compare reported methodology and parameters, and devise specific recommendations to be considered in future investigations. Data The following were extracted: study design, sample characteristics, source of teeth, name of restorations compared including controls, recurrent caries model type, type of demineralizing and remineralizing solutions, type of biofilm used, methods to detect recurrent caries. Sources Literature searches were performed in OVID Medline, EMBASE, SCOPUS, and Cochrane Library. Study selection For a study to be included, it had to examine dental materials for tooth restoration purposes only with a valid control group and evaluate restorative dental materials regardless of the form of the teeth caries model used or nature of the tooth structure used. A total of 91 studies were included. Most of the studies presented were in vitro. Human teeth were the main source of specimens utilized. Around 88% of the studies used specimens without an artificial gap, and 44% used a chemical model. S. mutans was the main bacterial species used in microbial caries models. Conclusion The findings of this review provided an insight into the performance of available dental materials assessed using different recurrent caries models, yet this review cannot be used as a guideline for material selection. Selecting the appropriate restorative material relies on several patient-related factors such as microbiota, occlusion, and diet that are not comprehensively taken into consideration in recurrent caries models and thus hinder reliable comparison. Clinical Significance Due to the heterogenicity of variables among studies on the performance of dental restorative materials, this scoping review aimed to provide insights for dental researchers concerning the available recurrent caries models, testing methods used, and aspects of comparison between these materials including their characteristics and limitations.","","Antibacterial agents, Bioactive, Composite resins, Tooth remineralization, Recurrent caries, Dental materials, Nanoparticles","",""
7,"","MEHTA2021103712","Mehta, Shamir B.; Bronkhorst, Ewald M.; Lima, Verônica P.; Crins, Luuk; Bronkhorst, Hilde; Opdam, Niek J. M.; Huysmans, Marie-Charlotte D. N. J. M.; Loomans, Bas A. C.","The effect of pre-treatment levels of tooth wear and the applied increase in the vertical dimension of occlusion (VDO) on the survival of direct resin composite restorations.","Journal of Dentistry",111,,"","103712",2021,"","","https://www.sciencedirect.com/science/article/pii/S0300571221001330","","","","","","","","","","","","","Objectives To investigate the effects of the level of pre-treatment tooth wear and increasing the VDO on the performance of direct resin composite restorations for the rehabilitation of pathological tooth wear. Methods Full-mouth (pre-treatment) grading was performed on digital greyscale scan records for 34 participants (35.3 ± 8.4 years) with signs of moderate-to-severe generalised tooth wear, using the Tooth Wear Evaluation System and the Basic Erosive Wear Examination. Each participant received full-mouth direct resin composite restorations, with increased VDO. The post-treatment increase in the VDO was determined. Recalls were planned after 1 month, and after 1, 3, and 5 years. Three ‘levels’ of restoration failure were described. The effects of the variables on the frequencies of restoration failure were calculated with a multivariable Cox regression, (p < 0.05). Results 1269 restorations were placed with a mean observation period of 62.4 months. Increasing the VDO by 1 mm significantly reduced the risks of all levels of anterior restoration failure (HR ≤ 0.62, p ≤ 0.025). A higher anterior BEWE surface score was associated with increased risks of Level 2- & 3- failures, (HR ≥ 1.29, p ≤ 0.019). Premolar restorations showed lower risks of Level 2- & 3- failure, compared to the molar restorations, (HR ≤ 0.5, p ≤ 0.005). Conclusion Levels of pre-treatment wear and the applied change in the VDO significantly affected failure risk. Clinical relevance Direct resin composite restorations for the rehabilitation of wear should be made as voluminous as possible, respecting the presenting biological, functional, and esthetic constraints.","","Severe tooth wear, Restorative treatment, Tooth wear, Composite resin restorations, Survival, Clinical study, Interventions, Increase vertical dimension of occlusion, TWES, TWES2.0, BEWE","",""
7,"","LI20191","Li, Yuanyuan; Sui, Bingdong; Dahl, Christian; Bergeron, Brian; Shipman, Peter; Niu, Lina; Chen, Jihua; Tay, Franklin R.","Pulpotomy for carious pulp exposures in permanent teeth: A systematic review and meta-analysis","Journal of Dentistry",84,,"","1-8",2019,"","","https://www.sciencedirect.com/science/article/pii/S030057121930065X","","","","","","","","","","","","","Objectives The most commonly-accepted strategy for managing irreversible pulpitis, an irreversible condition of dental pulp inflammation, is root canal treatment, which is limited by high costs and complex techniques. High success rates have been reported for the use of pulpotomy in managing pulp exposure resulting from extensive caries. The objective of the present work was to evaluate the effectiveness and cost-effectiveness of pulpotomy and associated medicaments in saving permanent teeth with pulp exposure resulting from extensive caries. Sources Multiple databases were searched on January 12, 2019, without limitations on the language or year of publication. Study selection Randomized controlled trials comparing pulpotomy with alternative treatments, or comparing two or more medicaments in pulpotomy for permanent teeth with carious pulp exposure were included. Data Seventeen studies reported in 21 articles were included. Intention-to-treat analyses on studies comparing pulpotomy and other treatment modalities tended to favor pulpotomy. Meta-analysis was not performed on comparisons of pulpotomy and other treatments because of the limited number of studies. Most evidence on comparisons among different pulpotomy medicaments was found in trials comparing mineral trioxide aggregate (MTA) and calcium hydroxide, with the results of meta-analyses favoring MTA. Data were insufficient to determine the cost-effectiveness of successful modality. Conclusions Pulpotomy is a prospective substitute for root canal treatment in managing permanent teeth with carious pulp exposures, even in permanent teeth with irreversible pulpitis. Large, well-designed trials comparing pulpotomy with other treatments in terms of cost-effectiveness should be informative. Clinical significance The success of pulpotomy in managing irreversible pulpitis challenges the rhetoric that irreversible pulpitis can only be managed by root canal treatment. Cost-effectiveness analysis rather than analysis on effectiveness of treatment outcome alone should be considered in all health care domains to evaluate the benefits of alternative treatment options.","","Cost-benefit analysis, Dental caries, Meta-analysis, Pulpotomy, Pulpitis, Systematic review","",""
7,"","CHOI2023104746","Choi, Su-Hyun; Shim, Hye-Won; Lee, Hae-Hyoung; Ahn, Jin-Soo; Kim, Yu-Jin; Shin, Soo-Yeon; Lee, Jung-Hwan; Choi, Yu-Sung","Effects of ultraviolet weathering aging on the color stability and biocompatibility of various computer-aided design and computer-aided manufacturing glass–ceramic materials","Journal of Dentistry",139,,"","104746",2023,"","","https://www.sciencedirect.com/science/article/pii/S0300571223003329","","","","","","","","","","","","","Objectives This study assessed the changes in color stability and biocompatibility of computer-aided design and computer-aided manufacturing (CAD-CAM) glass–ceramics after ultraviolet weathering (UW) aging. Methods A total of 300 plate-shaped specimens (12.0 × 14.0 × 1.5 mm3) were prepared using a leucite-reinforced glass–ceramic (IPS Empress CAD; E), a lithium disilicate (IPS e.max CAD; M), and two zirconia-reinforced lithium silicate (Celtra Duo; C, Vita Suprinity; V) glass–ceramics. Specimens were divided into three groups (n = 25, each), subjected to water storage at 37 °C for 24 h (control group), or UW aging at 150 kJ/m2 (first-aged group) or 300 kJ/m2 (second-aged group). The color stability, mechanical and surface properties, and biocompatibility of the CAD-CAM glass-ceramics were investigated experimentally, followed by statistical analysis. Results The brightness and redness or greenness were reduced in all groups after aging. After the first aging, V exhibited the largest color change and E exhibited the smallest color change. After the second aging, E exhibited the highest nanoindentation hardness and Young's modulus. The surface roughness was the highest for V after the first aging. Furthermore, the hydrophilicity of the materials increased after aging process. The cell proliferation/viability of human gingival fibroblasts was the highest in E before and after aging. Almost all cells survived for all groups based on a live/dead assay. Conclusions Leucite-reinforced glass–ceramic exhibit the highest color stability and biocompatibility after aging. The color stability and biocompatibility of CAD-CAM glass–ceramics depend on the aging process and material type. Clinical significance Various CAD-CAM glass–ceramics exhibit adequate color stability after UW aging. The leucite-reinforced glass–ceramics exhibit the highest color stability, cell proliferation, and viability after aging. The color stability, mechanical and surface properties, and biocompatibility of the glass–ceramics depend on the aging process and material type.","","Computer-aided design and computer-aided manufacturing glass–ceramic, Ultraviolet weathering aging, Color stability, Cell biocompatibility, Mechanical property, Surface property","",""
7,"","JAFARPOUR2019103177","Jafarpour, Dana; Mese, Ayse; Ferooz, Maryam; Bagheri, Rafat","The effects of nanofilled resin-based coatings on the physical properties of glass ionomer cement restorative materials","Journal of Dentistry",89,,"","103177",2019,"","","https://www.sciencedirect.com/science/article/pii/S0300571219301599","","","","","","","","","","","","","Objectives To determine the effect of two resin-based coatings on the water sorption/solubility and colour change of three conventional and two resin modified glass ionomer cement restorative materials. Methods Five glass-ionomer cement (GIC) restorative materials and two nanofilled resin-based coatings were studied. Disc-shaped specimens of each material were prepared and divided into three groups, uncoated and coated with either of the two coatings tested (n = 8). Water sorption and solubility were measured in accordance with ISO 4049 and ISO 6876 instructions, respectively. For colour change, the specimens were immersed in distilled water for 24 h, then immersed for another 24 h and an extra week in the three solutions of lactic acid, coffee, and distilled water. The specimens were subjected to colour measurements, using a spectrophotometer after 24 h and 7 days of immersion. The colour change (ΔE) was calculated using a specific formula. ANOVA tests were used for data analysis. Results Two-Way ANOVA revealed a significant interaction between materials and coatings for the water sorption/solubility values. Fuji Bulk showed the lowest water sorption/solubility and the coated groups showed a lower mean sorption/solubility and ΔE. The ΔE varied depending on the materials and the solutions. Conclusions Coating of GIC restoratives reduced the water sorption/solubility and ΔE of almost all materials with a significant decline in most of the materials. Clinical significance Coating of GIC restorations in the oral environment with resin-based coating may protect the restorations from early water sorption/solubility and discolouration.","","Coating, Water sorption/solubility, Colour change, Glass ionomer cement restoratives","",""
7,"","HAMMOUDI201960","Hammoudi, Wedad; Trulsson, Mats; Smedberg, Jan-Ivan; Svensson, Peter","Clinical presentation of two phenotypes of tooth wear patients","Journal of Dentistry",86,,"","60-68",2019,"","","https://www.sciencedirect.com/science/article/pii/S0300571219301113","","","","","","","","","","","","","Objective To assess the clinical presentation of wear lesions in two phenotypes of tooth wear (TW) patients based on distribution and morphological features of wear. Materials and methods 103 patients (mean age = 43.1 years) were divided into two groups based on cluster analysis; cluster A (61 patients) and cluster B (42 patients). The distribution of wear lesions, scores of presence or absence of 10 defined morphological TW criteria and number of teeth fulfilling each criteria were compared between groups. Intra- and inter-examiner reliability of the 10 TW criteria was determined by Cohen’s kappa and intraclass correlation coefficient. Results While cluster A had more wear in maxillary anterior teeth and mandibular molars compared with the same opposing tooth groups (p < 0.001, p < 0.007 respectively), there were no differences for cluster B. Cluster A was characterized by higher prevalence of 4 chemical morphological criteria and the highest number of teeth affected by one chemical criteria, whereas cluster B had a higher prevalence of one mechanical criteria and higher number of teeth affected by an additional mechanical criteria. Both intra- and inter-examiner values for the defined TW criteria were fair to excellent. Conclusion The results may indicate a more chemical background for TW in cluster A and mechanical background in cluster B. Furthermore, clinicians may use certain clinical features of TW to distinguish between individuals who belong to a specific TW cluster with a presumed chemical or mechanical etiology. These preliminary findings need to be confirmed in future studies.","","Tooth wear, Clustering, Modelling, Classification of tooth wear patients, Diagnosis of tooth wear, Reliability","",""
7,"","JOHANSSON2022104056","Johansson, Ann-Katrin; Omar, Ridwaan; Mastrovito, Berit; Sannevik, Josefin; Carlsson, Gunnar E.; Johansson, Anders","Prediction of xerostomia in a 75-year-old population: A 25-year longitudinal study","Journal of Dentistry",118,,"","104056",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571222001130","","","","","","","","","","","","","Objectives To follow the same individuals from age 50 up to 75 years to report on prevalence, persistence, progression, remission, incidence and predictors for xerostomia. Methods A questionnaire was distributed to all 50-years-olds (1992) in two Swedish counties (N = 8888) and repeated at the age of 65 (2007) and 75 years (2017). 3060 individuals responded on all three occasions (response rate 42.5%). Xerostomia was assessed with two questions. Additional questions addressed inter alia general/oral health and oral function. Results Reported prevalence of daytime xerostomia were 23.3% and 14.7%, and 39.5% and 27.5% in women and men, age 50 and 75, respectively. Night-time prevalence was higher. At age 50, 27.4% women and 24.0% men reported having dry mouth, and at age 75, 61.0% and 53.8%, respectively. At all time points, women reported significantly more xerostomia than men. Progression (deterioration) was common, and persistence (continuing presence) was high, while 25-year incidence for daytime xerostomia was 16.2% and 12.8%, and 33.6% and 29.8% at night-time, for women and men, respectively. Based on reports at age 50, regression analyses showed that prediction for developing xerostomia during the observation period, and reporting xerostomia at age 75 years, were female gender, impaired general health, chewing, jaw opening and intraoral problems, dissatisfaction with dental appearance, low education and having white/plastic filling. Conclusions Xerostomia is common in older people, especially at night and in women. It can be predicted by diverse factors reported earlier in life. Clinical Significance Clinicians need to be made aware of that elderly often suffers from dry mouth so that they can recommend effective measures to eliminate or ease the patients accompanying symptoms and also exclude or lessen possible negative impact on oral health related to xerostomia.","","Ageing, Dry mouth, Longitudinal, Questionnaire, Xerostomia","",""
7,"","VAG2023104764","Vag, Janos; Stevens, Clinton D.; Badahman, Mohammed H.; Ludlow, Mark; Sharp, Madison; Brenes, Christian; Mennito, Anthony; Renne, Walter","Trueness and precision of complete arch dentate digital models produced by intraoral and desktop scanners: An ex-vivo study","Journal of Dentistry",139,,"","104764",2023,"","","https://www.sciencedirect.com/science/article/pii/S0300571223003500","","","","","","","","","","","","","Objectives The study aimed to compare the trueness and precision of five intraoral scanners (Emerald S, iTero Element 5D, Medit i700, Primescan, and Trios 4) and two indirect digitization techniques for both teeth and soft tissues on fresh mandibular and maxillary cadaver jaws. Methods The maxilla and mandible of a fully dentate cadaver were scanned by the ATOS industrial scanner to create a master model. Then, the specimens were scanned eight times by each intraoral scanner (IOS). In addition, 8 polyvinylsiloxane (PVS) impressions were made and digitized with a Medit T710 desktop scanner. Stone models were then poured and again scanned with the desktop scanner. All IOS, PVS, and stone models were compared to the master model to calculate the mean absolute surface deviation for mandibular teeth, maxillary teeth, and palate. Results For mandibular teeth, the PVS trueness was only significantly better than the Medit i700 (p < 0.001) and Primescan (p < 0.05). In maxillary teeth, the PVS trueness was significantly better than all IOSs (p < 0.05–0.001); the stone trueness was significantly better than Emerald S (p < 0.01), Medit i700 (p < 0.001) and Primescan (p < 0.01). In the palate, PVS and stone trueness were significantly lower than the iTero Element 5D (p < 0.01) and Trios 4 (p < p < 0.01). Stone trueness was significantly lower than the Medit i700 (p < 0.05). The precision in the palate was significantly lower for PVS and stone than for Emerald S (p < 0.01, p < 0.05), iTero Element 5D (p < 0.01, p < 0.01), Primescan (p < 0.001, p < 0.001), and Trios 4 (p < 0.001, p < 0.01). Significant differences in trueness between the IOSs were observed only in the mandibular teeth. The Medit i700 performed worse than Emerald S (p < 0.01) and iTero Element 5D (p < 0.01). For mandibular teeth, the Medit i700 was significantly more precise than Primescan (p < 0.01) and the Emerald S (p < 0.05). The Trios 4 was significantly less precise than Emerald S (p < 0.05). The precision of Medit i700 was significantly worse than iTero Element 5D (p < 0.01) for maxillary teeth, as well as the Primescan (p < 0.01) and Trios 4 (p < 0.05) for the palate. Conclusions In general, indirectly digitized models from PVS impressions had higher trueness than IOS for maxillary teeth; precision between the two methods was similar. IOS was more accurate for palatal tissues. The differences in trueness and precision for mandibular teeth between the various techniques were negligible. Clinical significance All investigated IOSs and indirect digitization could be used for complete arch scanning in mandibular and maxillary dentate arches. However, direct optical digitization is preferable for the palate due to the low accuracy of physical impression techniques for soft tissues.","","Intraoral scanner, Trueness, Accuracy, Conventional impression, Cadaver","",""
7,"","VAFAEI2022103890","Vafaei, Ali; Nikookhesal, Mahsa; Erfanparast, Leila; Løvschall, Henrik; Ranjkesh, Bahram","Vital pulp therapy following pulpotomy in immature first permanent molars with deep caries using novel fast-setting calcium silicate cement: A retrospective clinical study","Journal of Dentistry",116,,"","103890",2022,"","","https://www.sciencedirect.com/science/article/pii/S0300571221003122","","","","","","","","","","","","","Objectives To compare the success rate of vital pulp therapy following complete pulpotomy in immature first permanent molars, during caries treatment, using novel fast-setting calcium silicate cement (Novel CSC) versus MTA. Methods Six- to eight- years old children, who received pulpotomy of first immature permanent molar using one layer novel CSC (Protooth) or two layers slow-setting MTA (MTA Angelus) covered with glass ionomer were recalled for radiographic and clinical evaluation after two years. The effects of cement type, age, gender, jaw, anesthesia type, and restoration type were assessed on the clinical success of pulpotomy and continued root formation (apexogenesis) as the treatment outcome. Results Out of 366 included teeth in the study, 316 teeth were available for statistical analysis. The mean observation time was 28.2 ± 2.7 months. Novel CSC showed significantly higher clinical success rate (93.1%) compared to MTA (84.5%). Restored teeth with stainless steel crowns after pulpotomy and treatments performed under general anesthesia had a statistically significant effect on treatment outcome in contrast to age, gender, and jaw type. Conclusion The observations of this retrospective study suggested that the success rate of vital pulp therapy following complete pulpotomy using one layer fast-setting novel CSC was significantly higher than slow-setting MTA covered with glass ionomer. Treatment under general anesthesia and restoration using stainless steel crowns influenced the treatment outcome. Clinical significance Novel fast-setting calcium silicate cement is a promising new biomaterial for vital pulp therapy in immature permanent molars that allows complete root formation overtime with apexogenesis. Clinicians must also be aware of the importance of immediate definitive restoration and proper sealing and isolation in vital pulp therapy.","","Calcium silicate cement, Pulpotomy, Apexogenesis, Vital pulp therapy","",""
7,"","YAP2023104683","Yap, Rei Chiel; Alghanem, Meshal; Martin, Nicolas","A narrative review of cracks in teeth: Aetiology, microstructure and diagnostic challenges","Journal of Dentistry",138,,"","104683",2023,"","","https://www.sciencedirect.com/science/article/pii/S0300571223002695","","","","","","","","","","","","","Objectives To summarize the available evidence of crack formation in teeth and to discuss the limitations of the current clinical diagnostic modalities for crack detection in teeth. Background Cracks are a common clinical finding in teeth and yet clinicians still struggle to identify the full extent and orientation of cracks for their appropriate timely management. The biomechanics of crack development can be due to multiple factors and can differ from an unrestored tooth to a restored or endodontically treated tooth. Data & sources This narrative review has been designed following the guidelines published by Green et al. 2006 [1] Published literature in the English language that addresses the objectives of this review up to July 2022 was sourced from online databases and reference lists. The relevance of the papers was assessed and discussed by two reviewers. A total of 101 publications were included in this narrative review. Conclusions The initiation and development of cracks in teeth are likely linked to an interplay between the masticatory forces and fracture resistance of the remaining tooth structure. From the identified literature, the quality and quantity of remaining tooth structure in a restored or endodontically-treated tooth affects the biomechanics of crack development compared to an unrestored tooth. The extent, orientation, and size of the cracks do affect a clinician's ability to detect cracks in teeth. There is still a need to develop reliable diagnostic tools that will accurately identify cracks in teeth beneath restorations to enable effective monitoring of their propagation and provide appropriate interventions. Clinical significance The development and propagation of cracks in an unrestored tooth differ greatly from a restored and endodontically treated tooth; mainly linked to the quantity and quality of the remaining tooth structure and the forces acting on them. Identifying the extent of cracks in teeth remains challenging for early clinical intervention.","","Cracked tooth, Fractured tooth, Cracked tooth syndrome, Dental crack propagation","",""
7,"","ALBASHAIREH2023104740","Albashaireh, Zakereyya S. M.; Maghaireh, Ghada A.; Alsaafeen, Hala N.","Effects of silane coupling treatment on the clinical performance of direct repaired resin-based composite (RBC) restorations with or without prior surface sandblasting: A randomized controlled trial","Journal of Dentistry",139,,"","104740",2023,"","","https://www.sciencedirect.com/science/article/pii/S0300571223003263","","","","","","","","","","","","","Objective To evaluate the effects, of using silane coupling agent within the procedures of repairing old composite restorations with or without sandblasting their surfaces, on the clinical performance of repaired composite restorations. Methods The study involved repairing 130 Class I and II defective composite restorations. After recurrent caries removal, the repair process included etching with 37 % phosphoric acid, Adper Single Bond 2 application for bonding and Filtek Z250 composite for restoring all defects. The restoration surfaces were subjected to one of the following additional surface treatments within the repair process: Control: No additional treatment; the Silane-Adhesive treatment: A separate step involved the application of a silane coupling agent after acid etching; and the Sandblast-Silane-Adhesive treatment: included intra-oral sandblasting of old composite surfaces followed by silane application. Two calibrated examiners evaluated all repaired restorations according to a modified USPHS criteria after 6 months. Comparisons of the clinical performance between the treatment groups were made using Chi-square test, while responses to cold tests before and after repair treatment were made using Wilcoxon's Signed Rank's (α = 0.05). Results Of 130 cases, only 116 cases turned up for evaluation. The primary reasons for composite repair were recurrent caries and anatomical deficiencies. No statistically significant differences were found between the groups for all clinical criteria (p > 0.05). The control group experienced one total and two partial retention losses. Conclusions The application of a silane coupling agent, with or without intra-oral sandblasting, demonstrated no improvement on the clinical performance of repaired posterior composites after 6-months. Clinical significance Surface treatment of defective composite restorations using silane with intra-oral sandblasting within their repair process offered marginal improvement in their clinical performance over conventional etching technique, but insignificantly so. Repair reduced exaggerated cold test responses and eliminated POS within 6-months. Repair reduces cold sensitivity and promotes restoration longevity. This clinical trial was registered at ClinicalTrials.gov with the registration number NCT06005571.","","Coupling agents, Repair, Composite restorations, Sandblasting, Silane","",""
7,"","SCHWENDICKE2021103751","Schwendicke, Falk; Basso, Matteo; Markovic, Dejan; Turkun, Lezize Sebnem; Miletić, Ivana","Long-term cost-effectiveness of glass hybrid versus composite in permanent molars","Journal of Dentistry",112,,"","103751",2021,"","","https://www.sciencedirect.com/science/article/pii/S030057122100172X","","","","","","","","","","","","","Objectives We assessed the long-term cost-effectiveness of glass hybrid (GH) versus composite (CO) for restoring permanent molars using a health economic modelling approach. Methods A multi-national (Croatia, Serbia, Italy, Turkey) split-mouth randomized trial comparing GH and CO in occlusal-proximal two-surfaced cavities in permanent molars (n=180/360 patients/molars) provided data on restoration failure and allocation probabilities (i.e. failure requiring re-restoration, repair or endodontic therapy). Using Markov modelling, we followed molars over the lifetime of an initially 12-years-old individual. Our health outcome was the time a tooth was retained. A mixed-payers’ perspective within German healthcare was used to determine costs (in Euro 2018) using fee item catalogues. Monte-Carlo-microsimulations, univariate and probabilistic sensitivity analyses were conducted. Incremental cost-effectiveness ratios (ICER)s and cost-effectiveness-acceptability were quantified. Results In the base-case scenario, CO was more effective (tooth retention for a mean (SD) 54.4 (1.7) years) but also more costly (694 (54) Euro) than GH (53.9 (1.7) years; 614 (56 Euro). The ICER was 158 Euro/year, i.e. payers needed to be willing to invest 158 Euro per additional year of tooth retention when using CO. In a sensitivity analysis, this finding was confirmed or GH found more effective and less costly. Conclusion CO was more costly and limitedly more effective than GH, and while there is uncertainty around our findings, GH is likely a cost-effectiveness option for restoring permanent molars. Clinical significance When considering the long-term (life-time) cost-effectiveness, GH showed cost savings but CO was limitedly more effective. Overall, cost-effectiveness differences seems limited or in favour of GH.","","Caries, Clinical studies, Dental materials, Economic evaluation, Health services research","",""
